1:1646875:1842500	1:2112500:2342500
5:55167500:55508125	5:56586250:57017500
5:56586250:57017500	5:57152500:57757500
5:57152500:57757500	5:57762500:58172500
5:57762500:58172500	5:58285000:58460000
5:58285000:58460000	5:58465000:58682500
5:58465000:58682500	5:58692500:59097500
5:58692500:59097500	5:60117500:61482500
5:60117500:61482500	5:63977500:64902500
5:63977500:64902500	5:64907500:65487500
5:64907500:65487500	5:65520000:66125000
5:65520000:66125000	5:66530000:67575000
5:66530000:67575000	5:67580000:67812500
5:67580000:67812500	5:67825000:68365625
5:67825000:68365625	5:68372500:69298125
5:68372500:69298125	5:70224375:71372500
5:70224375:71372500	5:71375000:71612500
5:71375000:71612500	5:71617500:72233125
5:71617500:72233125	5:72260625:72875000
5:72260625:72875000	5:72880000:73105000
5:72880000:73105000	5:73117500:73990000
5:73117500:73990000	5:74487500:75000000
5:74487500:75000000	5:75010000:75555000
5:75010000:75555000	5:75608750:76112500
5:75608750:76112500	5:76117500:76325000
5:76117500:76325000	5:76412500:76792500
5:76412500:76792500	5:76797500:77297500
5:76797500:77297500	5:77302500:77582500
5:77302500:77582500	5:77660000:78460000
5:77660000:78460000	5:78832500:79187500
5:78832500:79187500	5:79952500:80582500
5:79952500:80582500	5:80587500:81617500
5:80587500:81617500	5:81687500:82932500
5:81687500:82932500	5:83001250:83660000
5:83001250:83660000	5:86227500:86785000
5:86227500:86785000	5:87382500:87957500
5:87382500:87957500	5:88005000:89620000
5:88005000:89620000	5:89690000:89970625
5:89690000:89970625	5:94280000:94767500
5:94280000:94767500	5:94812500:95187500
5:94812500:95187500	5:95192500:95952500
5:95192500:95952500	5:96020000:96560000
5:96020000:96560000	5:98238125:98542500
5:98238125:98542500	5:99425000:99676250
5:99425000:99676250	5:99700000:100772500
5:99700000:100772500	5:101800000:102647500
5:101800000:102647500	5:107885000:108877500
5:107885000:108877500	5:108892500:109262500
5:108892500:109262500	5:109525000:110157500
5:109525000:110157500	5:110712500:111487500
5:110712500:111487500	5:111492500:111847500
5:111492500:111847500	5:111875000:112332500
5:111875000:112332500	5:112957500:114392500
5:112957500:114392500	5:114397500:114607500
5:114397500:114607500	5:114627500:114957500
5:114627500:114957500	5:114962500:115212500
5:114962500:115212500	5:115217500:115442500
5:115217500:115442500	5:115455000:116295000
5:115455000:116295000	5:116895000:117145000
5:116895000:117145000	5:117267500:117592500
5:117267500:117592500	5:118222500:118895000
5:118222500:118895000	5:119132500:120122500
5:119132500:120122500	5:121287500:121530000
5:121287500:121530000	5:122727500:122985000
5:122727500:122985000	5:122990000:123702500
5:122990000:123702500	5:123797500:124090000
5:123797500:124090000	5:124095000:125662500
5:124095000:125662500	5:125667500:125944375
5:125667500:125944375	5:125958125:126448125
5:125958125:126448125	5:126462500:126857500
5:126462500:126857500	5:126862500:127627500
5:126862500:127627500	5:128212500:129120000
5:128212500:129120000	5:129232500:130465000
5:129232500:130465000	5:130470000:130757500
5:130470000:130757500	5:130762500:131162500
5:130762500:131162500	5:131547500:131842500
5:131547500:131842500	5:131847500:132195000
5:131847500:132195000	5:133645000:134052500
5:133645000:134052500	5:134065000:134292500
5:134065000:134292500	5:135131250:135612500
5:135131250:135612500	5:137527500:137787500
5:137527500:137787500	5:137898750:138595625
5:137898750:138595625	5:139167500:139417500
5:139167500:139417500	5:139437500:139600000
5:139437500:139600000	5:139747500:140132500
5:139747500:140132500	5:140492500:140952500
5:140492500:140952500	5:141022500:141352500
5:141022500:141352500	5:141522500:142087500
5:141522500:142087500	5:142092500:142277500
5:142092500:142277500	5:142282500:142825000
5:142282500:142825000	5:142877500:143337500
5:142877500:143337500	5:143617500:144910000
5:143617500:144910000	5:145920000:146407500
5:145920000:146407500	5:146962500:147292500
5:146962500:147292500	5:147517500:147632500
5:147517500:147632500	5:147707500:148082500
5:147707500:148082500	5:148087500:148680000
5:148087500:148680000	5:148685000:148961250
5:148685000:148961250	5:148967500:149217500
5:148967500:149217500	5:149824375:150087500
5:149824375:150087500	5:150152500:150405000
5:150152500:150405000	5:150410000:150793750
5:150410000:150793750	5:150801250:151175000
5:150801250:151175000	5:151180000:151567500
5:151180000:151567500	5:153339375:154001250
5:153339375:154001250	5:154013750:154380000
5:154013750:154380000	5:156742500:157197500
5:156742500:157197500	5:157202500:158107500
5:157202500:158107500	5:158112500:158567500
5:158112500:158567500	5:158572500:158702500
5:158572500:158702500	5:158707500:159440000
5:158707500:159440000	5:159880000:160833750
5:159880000:160833750	5:161123750:161437500
5:161123750:161437500	5:164237500:164855000
5:164237500:164855000	5:167157500:167697500
5:167157500:167697500	5:168005000:168985000
5:168005000:168985000	5:168990000:169550000
5:168990000:169550000	5:169612500:169935000
5:169612500:169935000	5:170792500:171180000
5:170792500:171180000	5:171292500:171492500
5:171292500:171492500	5:171497500:171805000
5:171497500:171805000	5:171837500:172123750
5:171837500:172123750	5:172131250:172385000
5:172131250:172385000	5:172390000:172675000
5:172390000:172675000	5:172995000:173515000
5:172995000:173515000	5:174367500:174907500
5:174367500:174907500	5:175510000:175653125
5:175510000:175653125	5:175689375:176542500
5:175689375:176542500	5:176737500:177137500
5:176737500:177137500	5:177635000:177960000
5:177635000:177960000	5:177985000:178570000
5:177985000:178570000	5:180110000:180695000
5:180110000:180695000	6:152500:420000
6:152500:420000	6:710000:1510000
6:710000:1510000	6:1515000:2742500
6:1515000:2742500	6:2762500:3040000
6:2762500:3040000	6:3082500:3257500
6:3082500:3257500	6:3262500:3735000
6:3262500:3735000	6:3740000:4057500
6:3740000:4057500	6:4200000:5030000
6:4200000:5030000	6:5060000:5412500
6:5060000:5412500	6:5417500:6037500
6:5417500:6037500	6:6042500:6557500
6:6042500:6557500	6:6667500:7267500
6:6667500:7267500	6:7642500:8207500
6:7642500:8207500	6:11092500:11590000
6:11092500:11590000	6:13806250:14160000
6:13806250:14160000	6:14165000:15512500
6:14165000:15512500	6:15517500:15655000
6:15517500:15655000	6:15660000:16308125
6:15660000:16308125	6:16319375:16792500
6:16319375:16792500	6:17557500:17837500
6:17557500:17837500	6:17862500:18160000
6:17862500:18160000	6:18300000:18595000
6:18300000:18595000	6:18883750:19295000
6:18883750:19295000	6:19312500:20015000
6:19312500:20015000	6:20157500:20550000
6:20157500:20550000	6:20572500:21353750
6:20572500:21353750	6:21692500:22465625
6:21692500:22465625	6:22496250:22977500
6:22496250:22977500	6:23055000:24352500
6:23055000:24352500	6:24377500:24707500
6:24377500:24707500	6:24780000:25150000
6:24780000:25150000	6:25155000:25722500
6:25155000:25722500	6:25767500:26017500
6:25767500:26017500	6:26022500:26115000
6:26022500:26115000	6:26120000:26602500
6:26120000:26602500	6:27882500:28065000
6:27882500:28065000	6:28077500:28460000
6:28077500:28460000	6:28637500:28785000
6:28637500:28785000	6:28790000:29047500
6:28790000:29047500	6:29095000:29615000
6:29095000:29615000	6:29620000:30050000
6:29620000:30050000	6:30172500:30400000
6:30172500:30400000	6:30405000:30715000
6:30405000:30715000	6:30801875:31100000
6:30801875:31100000	6:31162500:31441875
6:31162500:31441875	6:31456875:31960000
6:31456875:31960000	6:32010000:32821250
6:32010000:32821250	6:32855000:32967500
6:32855000:32967500	6:32972500:33247500
6:32972500:33247500	6:33682500:34002500
6:33682500:34002500	6:34117500:34392500
6:34117500:34392500	6:35460000:35730000
6:35460000:35730000	6:35797500:36367500
6:35797500:36367500	6:36577500:36735000
6:36577500:36735000	6:36740000:36976250
6:36740000:36976250	6:36982500:37225000
6:36982500:37225000	6:37245000:37656250
6:37245000:37656250	6:37668750:38877500
6:37668750:38877500	6:39307500:39695000
6:39307500:39695000	6:40991875:41302500
6:40991875:41302500	6:41307500:41665000
6:41307500:41665000	6:42215000:42532500
6:42215000:42532500	6:42537500:42872500
6:42537500:42872500	6:43231250:43575000
6:43231250:43575000	6:44447500:45910000
6:44447500:45910000	6:47057500:47320000
6:47057500:47320000	6:47350000:47822500
6:47350000:47822500	6:47927500:48802500
6:47927500:48802500	6:48817500:49380000
6:48817500:49380000	6:50762500:51087500
6:50762500:51087500	6:51092500:51760000
6:51092500:51760000	6:52940000:53362500
6:52940000:53362500	6:53403750:53780000
6:53403750:53780000	6:53845000:54995000
6:53845000:54995000	6:61101250:62158125
6:61101250:62158125	6:64252500:64542500
6:64252500:64542500	6:65343750:65672500
6:65343750:65672500	6:69319375:70295000
6:69319375:70295000	6:70310000:70932500
6:70310000:70932500	6:70960000:71397500
6:70960000:71397500	6:71402500:71752500
6:71402500:71752500	6:73105000:74150000
6:73105000:74150000	6:74170000:74380000
6:74170000:74380000	6:75056250:75912500
6:75056250:75912500	6:75929375:76295000
6:75929375:76295000	6:76300000:76527500
6:76300000:76527500	6:76737500:77208750
6:76737500:77208750	6:78047500:79480000
6:78047500:79480000	6:80577500:80827500
6:80577500:80827500	6:81062500:82352500
6:81062500:82352500	6:82455000:82842500
6:82455000:82842500	6:82962500:83665000
6:82962500:83665000	6:84475000:85007500
6:84475000:85007500	6:85277500:85707500
6:85277500:85707500	6:86022500:86532500
6:86022500:86532500	6:86700000:87582500
6:86700000:87582500	6:87742500:88195000
6:87742500:88195000	6:88527500:88967500
6:88527500:88967500	6:88980000:89615000
6:88980000:89615000	6:89630000:90112500
6:89630000:90112500	6:90117500:90407500
6:90117500:90407500	6:90505000:90908125
6:90505000:90908125	6:90914375:91392500
6:90914375:91392500	6:95792500:96610000
6:95792500:96610000	6:96945000:97547500
6:96945000:97547500	6:97622500:97872500
6:97622500:97872500	6:98002500:98485000
6:98002500:98485000	6:99257500:99720000
6:99257500:99720000	6:99792500:100277500
6:99792500:100277500	6:100387500:100937500
6:100387500:100937500	6:101145000:101385000
6:101145000:101385000	6:105452500:105675000
6:105452500:105675000	6:105810000:106137500
6:105810000:106137500	6:106152500:106772500
6:106152500:106772500	6:107057500:107350000
6:107057500:107350000	6:107362500:108002500
6:107362500:108002500	6:108009375:108397500
6:108009375:108397500	6:108402500:108842500
6:108402500:108842500	6:108847500:109442500
6:108847500:109442500	6:109472500:109740000
6:109472500:109740000	6:110005000:110808750
6:110005000:110808750	6:110826250:111340000
6:110826250:111340000	6:112012500:112492500
6:112012500:112492500	6:112502500:112977500
6:112502500:112977500	6:113600000:114331250
6:113600000:114331250	6:116470000:117117500
6:116470000:117117500	6:117565000:118037500
6:117565000:118037500	6:118822500:119285000
6:118822500:119285000	6:119442500:120067500
6:119442500:120067500	6:120072500:120732500
6:120072500:120732500	6:121912500:122413750
6:121912500:122413750	6:122652500:122872500
6:122652500:122872500	6:123070000:123222500
6:123070000:123222500	6:125482500:126097500
6:125482500:126097500	6:126660000:127420000
6:126660000:127420000	6:127562500:127972500
6:127562500:127972500	6:128032500:128865000
6:128032500:128865000	6:129090000:129757500
6:129090000:129757500	6:129762500:130355000
6:129762500:130355000	6:130360000:130615000
6:130360000:130615000	6:130620000:131182500
6:130620000:131182500	6:131187500:131475000
6:131187500:131475000	6:131485000:131927500
6:131485000:131927500	6:131962500:132212500
6:131962500:132212500	6:132227500:132577500
6:132227500:132577500	6:132582500:132840000
6:132582500:132840000	6:132845000:133167500
6:132845000:133167500	6:133260000:134157500
6:133260000:134157500	6:134200000:134435000
6:134200000:134435000	6:134440000:135290000
6:134440000:135290000	6:135295000:135757500
6:135295000:135757500	6:135762500:136625000
6:135762500:136625000	6:136897500:137142500
6:136897500:137142500	6:137247500:138002500
6:137247500:138002500	6:138007500:138332500
6:138007500:138332500	6:138427500:138715000
6:138427500:138715000	6:138720000:138880000
6:138720000:138880000	6:138897500:139097500
6:138897500:139097500	6:139707500:140330625
6:139707500:140330625	6:140386875:140812500
6:140386875:140812500	6:142447500:142775000
6:142447500:142775000	6:142780000:143830000
6:142780000:143830000	6:143872500:144372500
6:143872500:144372500	6:145975000:146307500
6:145975000:146307500	6:147107500:147837500
6:147107500:147837500	6:147992500:148787500
6:147992500:148787500	6:148792500:149327500
6:148792500:149327500	6:149332500:150132500
6:149332500:150132500	6:150357500:150639375
6:150357500:150639375	6:150660625:150905000
6:150660625:150905000	6:150910000:151187500
6:150910000:151187500	6:151192500:151712500
6:151192500:151712500	6:151962500:152727500
6:151962500:152727500	6:154445000:154742500
6:154445000:154742500	6:154935000:155170000
6:154935000:155170000	6:155175000:155592500
6:155175000:155592500	6:155620000:155867500
6:155620000:155867500	6:157682500:158112500
6:157682500:158112500	6:158127500:158592500
6:158127500:158592500	6:158597500:159070000
6:158597500:159070000	6:159075000:159412500
6:159075000:159412500	6:159417500:159587500
6:159417500:159587500	6:159592500:160082500
6:159592500:160082500	6:160087500:160217500
6:160087500:160217500	6:160222500:160565000
6:160222500:160565000	6:160587500:161065000
6:160587500:161065000	6:161212500:161832500
6:161212500:161832500	6:162519375:162932500
6:162519375:162932500	6:163513750:164547500
6:163513750:164547500	6:166540000:166822500
6:166540000:166822500	6:166827500:167142500
6:166827500:167142500	6:167175000:167615000
6:167175000:167615000	6:168707500:169292500
6:168707500:169292500	6:169887500:170092500
6:169887500:170092500	6:170315000:170917500
6:170315000:170917500	7:202500:906250
7:202500:906250	7:1508125:2268125
7:1508125:2268125	7:2452500:2727500
7:2452500:2727500	7:2888750:3202500
7:2888750:3202500	7:3207500:4032500
7:3207500:4032500	7:5928750:6550000
7:5928750:6550000	7:6901875:7615000
7:6901875:7615000	7:7620000:8367500
7:7620000:8367500	7:10820000:11390000
7:10820000:11390000	7:11395000:12085000
7:11395000:12085000	7:12542500:13372500
7:12542500:13372500	7:13532500:13831875
7:13532500:13831875	7:13850625:14792500
7:13850625:14792500	7:16410000:16632500
7:16410000:16632500	7:16642500:16987500
7:16642500:16987500	7:17000000:17725000
7:17000000:17725000	7:17730000:18377500
7:17730000:18377500	7:18382500:18797500
7:18382500:18797500	7:19200000:19702500
7:19200000:19702500	7:19722500:20710000
7:19722500:20710000	7:22137500:22556250
7:22137500:22556250	7:22568750:22851250
7:22568750:22851250	7:22859375:23285000
7:22859375:23285000	7:23290000:23595000
7:23290000:23595000	7:23795000:24282500
7:23795000:24282500	7:24312500:24742500
7:24312500:24742500	7:24827500:25222500
7:24827500:25222500	7:26412500:26717500
7:26412500:26717500	7:26722500:26870000
7:26722500:26870000	7:26875000:27227500
7:26875000:27227500	7:27302500:27592500
7:27302500:27592500	7:27607500:27847500
7:27607500:27847500	7:27852500:28142500
7:27852500:28142500	7:28147500:28412500
7:28147500:28412500	7:28417500:28952500
7:28417500:28952500	7:28957500:29692500
7:28957500:29692500	7:30120000:30827500
7:30120000:30827500	7:31190000:32220000
7:31190000:32220000	7:33175000:34245000
7:33175000:34245000	7:34577500:34995000
7:34577500:34995000	7:35030000:35637500
7:35030000:35637500	7:35667500:35960000
7:35667500:35960000	7:35988750:36415000
7:35988750:36415000	7:36427500:37237500
7:36427500:37237500	7:37242500:37580000
7:37242500:37580000	7:37657500:37950000
7:37657500:37950000	7:38120000:38420000
7:38120000:38420000	7:38425000:38760000
7:38425000:38760000	7:38765000:39597500
7:38765000:39597500	7:39602500:39856250
7:39602500:39856250	7:39907500:40245625
7:39907500:40245625	7:40251875:41795000
7:40251875:41795000	7:42910000:43610000
7:42910000:43610000	7:43615000:43932500
7:43615000:43932500	7:44612500:45186250
7:44612500:45186250	7:45899375:47245000
7:45899375:47245000	7:47265000:47997500
7:47265000:47997500	7:48846250:49728750
7:48846250:49728750	7:50040000:50547500
7:50040000:50547500	7:50970000:51430625
7:50970000:51430625	7:51469375:51892500
7:51469375:51892500	7:54791250:55307500
7:54791250:55307500	7:55830000:56436250
7:55830000:56436250	7:56486875:56938125
7:56486875:56938125	7:63141250:64096250
7:63141250:64096250	7:64108750:64520000
7:64108750:64520000	7:65983125:66633750
7:65983125:66633750	7:68767500:69552500
7:68767500:69552500	7:69655000:70347500
7:69655000:70347500	7:70787500:72272500
7:70787500:72272500	7:72277500:72986250
7:72277500:72986250	7:73442500:74386250
7:73442500:74386250	7:76190625:77257500
7:76190625:77257500	7:77262500:77397500
7:77262500:77397500	7:77402500:77697500
7:77402500:77697500	7:77702500:78862500
7:77702500:78862500	7:81070000:81710000
7:81070000:81710000	7:81725000:82202500
7:81725000:82202500	7:82805000:83201875
7:82805000:83201875	7:84617500:85485000
7:84617500:85485000	7:86487500:86915000
7:86487500:86915000	7:87370000:87832500
7:87370000:87832500	7:88087500:89740000
7:88087500:89740000	7:89747500:90060000
7:89747500:90060000	7:90065000:90702500
7:90065000:90702500	7:90712500:91507500
7:90712500:91507500	7:91563125:92105000
7:91563125:92105000	7:92167500:92715000
7:92167500:92715000	7:93427500:94060000
7:93427500:94060000	7:94065000:94302500
7:94065000:94302500	7:94320000:95122500
7:94320000:95122500	7:95127500:95397500
7:95127500:95397500	7:95532500:96700000
7:95532500:96700000	7:96785000:97582500
7:96785000:97582500	7:98052500:98472500
7:98052500:98472500	7:98517500:98937500
7:98517500:98937500	7:99270000:99502500
7:99270000:99502500	7:102344375:102838750
7:102344375:102838750	7:103030000:104495000
7:103030000:104495000	7:104500000:104702500
7:104500000:104702500	7:104707500:105195000
7:104707500:105195000	7:105212500:105682500
7:105212500:105682500	7:105687500:105822500
7:105687500:105822500	7:105827500:106142500
7:105827500:106142500	7:106162500:106397500
7:106162500:106397500	7:106407500:106815000
7:106407500:106815000	7:107115000:107585000
7:107115000:107585000	7:107807500:108297500
7:107807500:108297500	7:109555000:109695000
7:109555000:109695000	7:109850000:109997500
7:109850000:109997500	7:110712500:111365000
7:110712500:111365000	7:112147500:113320000
7:112147500:113320000	7:113392500:114342500
7:113392500:114342500	7:114447500:115722500
7:114447500:115722500	7:115740000:116585000
7:115740000:116585000	7:116610000:116857500
7:116610000:116857500	7:121002500:121300000
7:121002500:121300000	7:121305000:121692500
7:121305000:121692500	7:123087500:123592500
7:123087500:123592500	7:123630000:124335000
7:123630000:124335000	7:126538750:126925000
7:126538750:126925000	7:126950000:127212500
7:126950000:127212500	7:127306250:128007500
7:127306250:128007500	7:128507500:128852500
7:128507500:128852500	7:128952500:129151875
7:128952500:129151875	7:130532500:130727500
7:130532500:130727500	7:130732500:131270000
7:130732500:131270000	7:134092500:134250000
7:134092500:134250000	7:134282500:134652500
7:134282500:134652500	7:134657500:134962500
7:134657500:134962500	7:134967500:135347500
7:134967500:135347500	7:135352500:135795000
7:135352500:135795000	7:135812500:136137500
7:135812500:136137500	7:136152500:136495000
7:136152500:136495000	7:136522500:137117500
7:136522500:137117500	7:137247500:137512500
7:137247500:137512500	7:137542500:137732500
7:137542500:137732500	7:138687500:139070625
7:138687500:139070625	7:139120000:139727500
7:139120000:139727500	7:139732500:139865000
7:139732500:139865000	7:139870000:140162500
7:139870000:140162500	7:140380000:140737500
7:140380000:140737500	7:140747500:141317500
7:140747500:141317500	7:141540000:142049375
7:141540000:142049375	7:142083125:142292500
7:142083125:142292500	7:142317500:142542500
7:142317500:142542500	7:142700000:142942500
7:142700000:142942500	7:143375000:143932500
7:143375000:143932500	7:144037500:144780000
7:144037500:144780000	7:145307500:145897500
7:145307500:145897500	7:147922500:148210000
7:147922500:148210000	7:148292500:148785000
7:148292500:148785000	7:148866875:149643750
7:148866875:149643750	7:149741250:150132500
7:149741250:150132500	7:150137500:150482500
7:150137500:150482500	7:152002500:152580000
7:152002500:152580000	7:152802500:153478125
7:152802500:153478125	7:155357500:155597500
7:155357500:155597500	7:155602500:156342500
7:155602500:156342500	7:156395000:156775000
7:156395000:156775000	7:158392500:159117639
7:158392500:159117639	8:157500:1592500
8:157500:1592500	8:1791250:2017500
8:1791250:2017500	8:6227500:7236250
8:6227500:7236250	8:7808750:8527500
8:7808750:8527500	8:8562500:8882500
8:8562500:8882500	8:9028750:9717500
8:9028750:9717500	8:9842500:10375000
8:9842500:10375000	8:10400000:10697500
8:10400000:10697500	8:10702500:11242500
8:10702500:11242500	8:11252500:12050000
8:11252500:12050000	8:12261250:12732500
8:12261250:12732500	8:12865000:13185000
8:12865000:13185000	8:13275000:13612500
8:13275000:13612500	8:15240000:15682500
8:15240000:15682500	8:15937500:16513750
8:15937500:16513750	8:17160000:17782500
8:17160000:17782500	8:17787500:17900000
8:17787500:17900000	8:17945000:18747500
8:17945000:18747500	8:18752500:19167500
8:18752500:19167500	8:19172500:20092500
8:19172500:20092500	8:20247500:20842500
8:20247500:20842500	8:20890000:21757500
8:20890000:21757500	8:21762500:21906875
8:21762500:21906875	8:22040000:22449375
8:22040000:22449375	8:22455000:22627500
8:22455000:22627500	8:22642500:22925000
8:22642500:22925000	8:22992500:23307500
8:22992500:23307500	8:23312500:23566250
8:23312500:23566250	8:23575000:24087500
8:23575000:24087500	8:24092500:24442500
8:24092500:24442500	8:25175000:26202500
8:25175000:26202500	8:26212500:26542500
8:26212500:26542500	8:26617500:27105000
8:26617500:27105000	8:27110000:27312500
8:27110000:27312500	8:27317500:27552500
8:27317500:27552500	8:27615000:27867500
8:27615000:27867500	8:27872500:28192500
8:27872500:28192500	8:28197500:28330000
8:28197500:28330000	8:28342500:28462500
8:28342500:28462500	8:29160000:29587500
8:29160000:29587500	8:29592500:30052500
8:29592500:30052500	8:30062500:30517500
8:30062500:30517500	8:30522500:30697500
8:30522500:30697500	8:30730000:31122500
8:30730000:31122500	8:31127500:32057500
8:31127500:32057500	8:32692500:33335000
8:32692500:33335000	8:34120000:34573125
8:34120000:34573125	8:37155000:37592500
8:37155000:37592500	8:37597500:37858125
8:37597500:37858125	8:38357500:38607500
8:38357500:38607500	8:38640000:38872500
8:38640000:38872500	8:39727500:40122500
8:39727500:40122500	8:40202500:41292500
8:40202500:41292500	8:41397500:41725000
8:41397500:41725000	8:41735000:42020000
8:41735000:42020000	8:42025000:42265000
8:42025000:42265000	8:42270000:42532500
8:42270000:42532500	8:42537500:42683750
8:42537500:42683750	8:42922500:44571250
8:42922500:44571250	8:47712500:48990000
8:47712500:48990000	8:52667500:52925000
8:52667500:52925000	8:52930000:53472500
8:52930000:53472500	8:53477500:53680000
8:53477500:53680000	8:55337500:56642500
8:55337500:56642500	8:56647500:57020000
8:56647500:57020000	8:57140000:58125000
8:57140000:58125000	8:58277500:59355000
8:58277500:59355000	8:59440000:59592500
8:59440000:59592500	8:59620000:60047500
8:59620000:60047500	8:60052500:60960000
8:60052500:60960000	8:61327500:62067500
8:61327500:62067500	8:62072500:62460000
8:62072500:62460000	8:64835000:65225000
8:64835000:65225000	8:65470000:66407500
8:65470000:66407500	8:66475000:66952500
8:66475000:66952500	8:66957500:67342500
8:66957500:67342500	8:67347500:67538750
8:67347500:67538750	8:71005000:71655000
8:71005000:71655000	8:73887500:74210000
8:73887500:74210000	8:75267500:75802500
8:75267500:75802500	8:77500000:78500000
8:77500000:78500000	8:78655000:79212500
8:78655000:79212500	8:79875000:80542500
8:79875000:80542500	8:80547500:80935000
8:80547500:80935000	8:80940000:81145000
8:80940000:81145000	8:81150000:81515000
8:81150000:81515000	8:81520000:81902500
8:81520000:81902500	8:81907500:82242500
8:81907500:82242500	8:82642500:82832500
8:82642500:82832500	8:85975000:86212500
8:85975000:86212500	8:86763750:87112500
8:86763750:87112500	8:87117500:87660000
8:87117500:87660000	8:88745000:89242500
8:88745000:89242500	8:90667500:90997500
8:90667500:90997500	8:91002500:92175000
8:91002500:92175000	8:92447500:94561875
8:92447500:94561875	8:94674375:95007500
8:94674375:95007500	8:95017500:95432500
8:95017500:95432500	8:96375000:96851250
8:96375000:96851250	8:97232500:98595000
8:97232500:98595000	8:98600000:99132500
8:98600000:99132500	8:99137500:99532500
8:99137500:99532500	8:99602500:100460000
8:99602500:100460000	8:100485000:101117500
8:100485000:101117500	8:101127500:101562500
8:101127500:101562500	8:101567500:101842500
8:101567500:101842500	8:101847500:101952500
8:101847500:101952500	8:101957500:102347500
8:101957500:102347500	8:104077500:104575000
8:104077500:104575000	8:104580000:105310000
8:104580000:105310000	8:105315000:105612500
8:105315000:105612500	8:105897500:106832500
8:105897500:106832500	8:106861875:107657500
8:106861875:107657500	8:108045000:108585000
8:108045000:108585000	8:109187500:109830000
8:109187500:109830000	8:109835000:110352500
8:109835000:110352500	8:110357500:110785000
8:110357500:110785000	8:111077500:111430000
8:111077500:111430000	8:114407500:115180000
8:114407500:115180000	8:116035000:117105000
8:116035000:117105000	8:117647500:117772500
8:117647500:117772500	8:117777500:118112500
8:117777500:118112500	8:119821250:120250000
8:119821250:120250000	8:120447500:120750000
8:120447500:120750000	8:120802500:121412500
8:120802500:121412500	8:121417500:122090000
8:121417500:122090000	8:122567500:123625000
8:122567500:123625000	8:124777500:125465000
8:124777500:125465000	8:125480000:126102500
8:125480000:126102500	8:126107500:126448750
8:126107500:126448750	8:126458750:126765000
8:126458750:126765000	8:127837500:128742500
8:127837500:128742500	8:128747500:129375000
8:128747500:129375000	8:129407500:129752500
8:129407500:129752500	8:130022500:130290000
8:130022500:130290000	8:130307500:130797500
8:130307500:130797500	8:130802500:131115000
8:130802500:131115000	8:131825000:132665000
8:131825000:132665000	8:132820000:133190000
8:132820000:133190000	8:134222500:134487500
8:134222500:134487500	8:134917500:135692500
8:134917500:135692500	8:135697500:135974375
8:135697500:135974375	8:136452500:136805000
8:136452500:136805000	8:140672500:141440000
8:140672500:141440000	8:141452500:141652500
8:141452500:141652500	8:141797500:142465000
8:141797500:142465000	8:142801875:143559375
8:142801875:143559375	8:143859375:144366250
8:143859375:144366250	8:145196250:145992500
8:145196250:145992500	8:145997500:146277500
8:145997500:146277500	9:212500:460000
9:212500:460000	9:477500:840000
9:477500:840000	9:1720000:2137500
9:1720000:2137500	9:2330000:2857500
9:2330000:2857500	9:3165000:3447500
9:3165000:3447500	9:3452500:3535000
9:3452500:3535000	9:3547500:4462500
9:3547500:4462500	9:4617500:4987500
9:4617500:4987500	9:5002500:5430000
9:5002500:5430000	9:5435000:5847500
9:5435000:5847500	9:5852500:6022500
9:5852500:6022500	9:6062500:6312500
9:6062500:6312500	9:6317500:6572500
9:6317500:6572500	9:7497500:8555000
9:7497500:8555000	9:9590000:10007500
9:9590000:10007500	9:15142500:15742500
9:15142500:15742500	9:17880000:19007500
9:17880000:19007500	9:19012500:19475000
9:19012500:19475000	9:19832500:21180000
9:19832500:21180000	9:21797500:22497500
9:21797500:22497500	9:24642500:25082500
9:24642500:25082500	9:26722500:26992500
9:26722500:26992500	9:27117500:27985000
9:27117500:27985000	9:30307500:30613750
9:30307500:30613750	9:30970000:32342500
9:30970000:32342500	9:32362500:32610000
9:32362500:32610000	9:32620000:33002500
9:32620000:33002500	9:33012500:33527500
9:33012500:33527500	9:33532500:34311250
9:33532500:34311250	9:34399375:34660000
9:34399375:34660000	9:34670000:35105000
9:34670000:35105000	9:35110000:35587500
9:35110000:35587500	9:36392500:36586875
9:36392500:36586875	9:36815000:37602500
9:36815000:37602500	9:37612500:37892500
9:37612500:37892500	9:70651875:71647500
9:70651875:71647500	9:71652500:71842500
9:71652500:71842500	9:72560000:72855000
9:72560000:72855000	9:72860000:73375000
9:72860000:73375000	9:73870000:74110000
9:73870000:74110000	9:74122500:74657500
9:74122500:74657500	9:74882500:75261250
9:74882500:75261250	9:75452500:75852500
9:75452500:75852500	9:75857500:76295625
9:75857500:76295625	9:77357500:77852500
9:77357500:77852500	9:77908125:78930000
9:77908125:78930000	9:78940000:79460000
9:78940000:79460000	9:79765000:80265000
9:79765000:80265000	9:80412500:80987500
9:80412500:80987500	9:81035000:81727500
9:81035000:81727500	9:82320000:82865000
9:82320000:82865000	9:82870000:83337500
9:82870000:83337500	9:83502500:84033750
9:83502500:84033750	9:84117500:84302500
9:84117500:84302500	9:84430625:85367500
9:84430625:85367500	9:85940000:86202500
9:85940000:86202500	9:86212500:86492500
9:86212500:86492500	9:86530000:87012500
9:86530000:87012500	9:87022500:87702500
9:87022500:87702500	9:87717500:88202500
9:87717500:88202500	9:88427500:89053750
9:88427500:89053750	9:89061250:90032500
9:89061250:90032500	9:91192500:91907500
