1:2725000:3355000	1:4725000:5552500
3:92758750:93800000	3:96572500:97442500
3:96572500:97442500	3:97447500:97752500
3:97447500:97752500	3:98307500:98537500
3:98307500:98537500	3:98542500:98732500
3:98542500:98732500	3:99525000:100000000
3:99525000:100000000	3:100005000:100485000
3:100005000:100485000	3:101426250:101955000
3:101426250:101955000	3:101960000:102282500
3:101960000:102282500	3:104105000:105172500
3:104105000:105172500	3:105265000:106370000
3:105265000:106370000	3:106375000:106895000
3:106375000:106895000	3:106900000:107145000
3:106900000:107145000	3:107685000:108337500
3:107685000:108337500	3:108360000:108662500
3:108360000:108662500	3:108727500:109002500
3:108727500:109002500	3:109144375:110042500
3:109144375:110042500	3:110047500:111178750
3:110047500:111178750	3:111375000:111785000
3:111375000:111785000	3:111797500:112282500
3:111797500:112282500	3:113557500:113947500
3:113557500:113947500	3:114017500:114505000
3:114017500:114505000	3:114517500:114937500
3:114517500:114937500	3:114942500:115590000
3:114942500:115590000	3:115595000:116413750
3:115595000:116413750	3:116437500:117420000
3:116437500:117420000	3:118575000:118850000
3:118575000:118850000	3:119472500:119942500
3:119472500:119942500	3:119947500:120272500
3:119947500:120272500	3:120277500:120675000
3:120277500:120675000	3:121166250:121662500
3:121166250:121662500	3:122092500:122412500
3:122092500:122412500	3:123012500:123315000
3:123012500:123315000	3:123320000:123447500
3:123320000:123447500	3:123692500:124052500
3:123692500:124052500	3:124057500:124272500
3:124057500:124272500	3:124277500:124452500
3:124277500:124452500	3:124462500:124632500
3:124462500:124632500	3:124637500:124878125
3:124637500:124878125	3:124884375:125433750
3:124884375:125433750	3:125475625:126127500
3:125475625:126127500	3:126207500:126377500
3:126207500:126377500	3:126382500:126747500
3:126382500:126747500	3:126770000:127277500
3:126770000:127277500	3:127282500:127775000
3:127282500:127775000	3:127862500:128340000
3:127862500:128340000	3:128345000:128597500
3:128345000:128597500	3:129045000:129331875
3:129045000:129331875	3:129337500:129768750
3:129337500:129768750	3:129851250:130365000
3:129851250:130365000	3:130370000:130745000
3:130370000:130745000	3:130750000:131230000
3:130750000:131230000	3:131235000:131960000
3:131235000:131960000	3:131965000:132122500
3:131965000:132122500	3:132197500:132407500
3:132197500:132407500	3:132435000:132747500
3:132435000:132747500	3:132752500:133182500
3:132752500:133182500	3:133522500:133640000
3:133522500:133640000	3:134442500:135725000
3:134442500:135725000	3:135788125:135967500
3:135788125:135967500	3:136765000:137772500
3:136765000:137772500	3:137777500:138015000
3:137777500:138015000	3:138302500:138682500
3:138302500:138682500	3:138785000:139110000
3:138785000:139110000	3:139115000:139412500
3:139115000:139412500	3:139722500:140630000
3:139722500:140630000	3:140705000:140932500
3:140705000:140932500	3:140995000:141172500
3:140995000:141172500	3:141177500:141282500
3:141177500:141282500	3:141287500:141660000
3:141287500:141660000	3:141672500:142062500
3:141672500:142062500	3:142737500:143482500
3:142737500:143482500	3:143487500:143597500
3:143487500:143597500	3:143602500:143685000
3:143602500:143685000	3:143690000:144537500
3:143690000:144537500	3:145767500:145922500
3:145767500:145922500	3:145927500:146357500
3:145927500:146357500	3:146965000:148017500
3:146965000:148017500	3:148665000:148817500
3:148665000:148817500	3:149062500:149207500
3:149062500:149207500	3:149212500:149535000
3:149212500:149535000	3:149540000:149937500
3:149540000:149937500	3:149942500:150242500
3:149942500:150242500	3:150907500:151150000
3:150907500:151150000	3:151687500:152187500
3:151687500:152187500	3:152192500:152730000
3:152192500:152730000	3:152820000:153740000
3:152820000:153740000	3:153745000:154037500
3:153745000:154037500	3:155047500:155465000
3:155047500:155465000	3:155692500:156247500
3:155692500:156247500	3:156382500:156892500
3:156382500:156892500	3:156897500:157232500
3:156897500:157232500	3:157307500:157762500
3:157307500:157762500	3:157792500:158355000
3:157792500:158355000	3:158360000:158557500
3:158360000:158557500	3:158562500:158985000
3:158562500:158985000	3:158997500:159542500
3:158997500:159542500	3:159547500:159733750
3:159547500:159733750	3:159741250:160205000
3:159741250:160205000	3:160287500:160675000
3:160287500:160675000	3:163540000:164460000
3:163540000:164460000	3:164935000:165495000
3:164935000:165495000	3:165527500:166725000
3:165527500:166725000	3:167077500:167397500
3:167077500:167397500	3:167402500:167610000
3:167402500:167610000	3:167615000:167757500
3:167615000:167757500	3:167762500:167895000
3:167762500:167895000	3:167900000:168200000
3:167900000:168200000	3:168205000:168645000
3:168205000:168645000	3:168742500:169472500
3:168742500:169472500	3:169477500:169900000
3:169477500:169900000	3:170132500:170600000
3:170132500:170600000	3:170635000:171315000
3:170635000:171315000	3:171320000:171507500
3:171320000:171507500	3:172207500:172440000
3:172207500:172440000	3:172462500:172792500
3:172462500:172792500	3:174115000:174340000
3:174115000:174340000	3:175771875:176667500
3:175771875:176667500	3:178132500:178712500
3:178132500:178712500	3:178717500:179050000
3:178717500:179050000	3:179055000:179347500
3:179055000:179347500	3:179457500:180312500
3:179457500:180312500	3:180490000:180970000
3:180490000:180970000	3:181015000:181420000
3:181015000:181420000	3:181425000:182412500
3:181425000:182412500	3:182562500:182827500
3:182562500:182827500	3:182832500:183145000
3:182832500:183145000	3:183157500:183597500
3:183157500:183597500	3:183602500:184050000
3:183602500:184050000	3:184058750:184267500
3:184058750:184267500	3:184272500:184527500
3:184272500:184527500	3:184532500:185125625
3:184532500:185125625	3:185346250:185657500
3:185346250:185657500	3:185662500:185965000
3:185662500:185965000	3:185970000:186362500
3:185970000:186362500	3:186545000:186895000
3:186545000:186895000	3:186957500:187442500
3:186957500:187442500	3:187447500:188710000
3:187447500:188710000	3:189667500:189932500
3:189667500:189932500	3:189942500:190136250
3:189942500:190136250	3:190148750:190515000
3:190148750:190515000	3:190847500:191122500
3:190847500:191122500	3:191127500:191827500
3:191127500:191827500	3:191832500:192195000
3:191832500:192195000	3:192200000:192515000
3:192200000:192515000	3:192520000:193310000
3:192520000:193310000	3:194187500:194352500
3:194187500:194352500	3:194357500:194987500
3:194357500:194987500	3:194992500:195358750
3:194992500:195358750	3:195728750:195932500
3:195728750:195932500	3:195937500:196247500
3:195937500:196247500	3:196566250:196693750
3:196566250:196693750	3:196701250:196927500
3:196701250:196927500	3:196932500:197845000
3:196932500:197845000	4:22500:609375
4:22500:609375	4:1012500:1356250
4:1012500:1356250	4:2463750:2740000
4:2463750:2740000	4:2745000:2962500
4:2745000:2962500	4:3065000:3325000
4:3065000:3325000	4:3330000:3545000
4:3330000:3545000	4:4074375:4345000
4:4074375:4345000	4:4452500:4582500
4:4452500:4582500	4:4917500:6085000
4:4917500:6085000	4:6710000:6892500
4:6710000:6892500	4:7735625:8060000
4:7735625:8060000	4:8157500:8472500
4:8157500:8472500	4:10020000:10562500
4:10020000:10562500	4:11859375:12702500
4:11859375:12702500	4:12707500:13587500
4:12707500:13587500	4:13615000:14488750
4:13615000:14488750	4:14840000:15212500
4:14840000:15212500	4:15217500:15462500
4:15217500:15462500	4:15467500:15705000
4:15467500:15705000	4:15715000:15977500
4:15715000:15977500	4:16007500:16282500
4:16007500:16282500	4:17487500:17807500
4:17487500:17807500	4:20352500:20742500
4:20352500:20742500	4:21482500:21777500
4:21482500:21777500	4:21782500:22395000
4:21782500:22395000	4:22400000:22770000
4:22400000:22770000	4:24442500:24987500
4:24442500:24987500	4:25162500:25427500
4:25162500:25427500	4:25917500:26430000
4:25917500:26430000	4:26435000:27047500
4:26435000:27047500	4:27052500:27637500
4:27052500:27637500	4:30645000:31365000
4:30645000:31365000	4:31810000:32307500
4:31810000:32307500	4:33345000:33807500
4:33345000:33807500	4:34953750:35947500
4:34953750:35947500	4:36417500:37430000
4:36417500:37430000	4:37577500:37800000
4:37577500:37800000	4:37805000:38050000
4:37805000:38050000	4:38097500:38747500
4:38097500:38747500	4:38882500:39170000
4:38882500:39170000	4:39187500:39457500
4:39187500:39457500	4:39462500:40020625
4:39462500:40020625	4:40031875:40332500
4:40031875:40332500	4:40897500:41230000
4:40897500:41230000	4:41235000:41692500
4:41235000:41692500	4:41712500:41920000
4:41712500:41920000	4:41932500:42262500
4:41932500:42262500	4:42292500:42557500
4:42292500:42557500	4:42572500:42915000
4:42572500:42915000	4:43010000:44667500
4:43010000:44667500	4:46817500:47302500
4:46817500:47302500	4:47407500:47642500
4:47407500:47642500	4:47657500:47985000
4:47657500:47985000	4:47997500:48110000
4:47997500:48110000	4:48115000:48290000
4:48115000:48290000	4:48295000:48575000
4:48295000:48575000	4:48580000:50312500
4:48580000:50312500	4:51897500:52895000
4:51897500:52895000	4:53197500:53865000
4:53197500:53865000	4:53957500:54325000
4:53957500:54325000	4:54767500:55115000
4:54767500:55115000	4:55830000:56207500
4:55830000:56207500	4:56235000:56717500
4:56235000:56717500	4:56722500:57282500
4:56722500:57282500	4:57417500:57887500
4:57417500:57887500	4:57892500:58007500
4:57892500:58007500	4:58012500:58232500
4:58012500:58232500	4:60017500:61137500
4:60017500:61137500	4:65497500:66605000
4:65497500:66605000	4:69100000:69257500
4:69100000:69257500	4:70553750:70752500
4:70553750:70752500	4:70762500:71442500
4:70762500:71442500	4:71447500:71902500
4:71447500:71902500	4:71975000:72651250
4:71975000:72651250	4:73132500:73345000
4:73132500:73345000	4:73350000:73927500
4:73350000:73927500	4:73932500:74140000
4:73932500:74140000	4:74332500:74512500
4:74332500:74512500	4:74517500:75027500
4:74517500:75027500	4:75032500:75210000
4:75032500:75210000	4:75230000:75625000
4:75230000:75625000	4:75727500:76377500
4:75727500:76377500	4:76492500:76797500
4:76492500:76797500	4:76802500:77060000
4:76802500:77060000	4:77070000:77320000
4:77070000:77320000	4:77427500:77692500
4:77427500:77692500	4:77972500:78142500
4:77972500:78142500	4:78635000:78817500
4:78635000:78817500	4:78822500:79502500
4:78822500:79502500	4:79507500:79855000
4:79507500:79855000	4:79860000:81190000
4:79860000:81190000	4:81267500:81984375
4:81267500:81984375	4:81992500:82297500
4:81992500:82297500	4:82302500:83223125
4:82302500:83223125	4:83362500:83735000
4:83362500:83735000	4:83740000:83975000
4:83740000:83975000	4:84415000:84560000
4:84415000:84560000	4:84565000:85487500
4:84565000:85487500	4:86697500:87030000
4:86697500:87030000	4:87382500:87817500
4:87382500:87817500	4:87822500:88055000
4:87822500:88055000	4:88060000:88175000
4:88060000:88175000	4:88180000:88400000
4:88180000:88400000	4:88405000:88767500
4:88405000:88767500	4:88772500:88932500
4:88772500:88932500	4:88937500:89137500
4:88937500:89137500	4:89142500:89447500
4:89142500:89447500	4:89575000:89712500
4:89575000:89712500	4:89717500:90057500
4:89717500:90057500	4:90062500:90352500
4:90062500:90352500	4:90365000:90890000
4:90365000:90890000	4:94140000:94665000
4:94140000:94665000	4:94705000:95135000
4:94705000:95135000	4:95202500:95535000
4:95202500:95535000	4:95612500:96062500
4:95612500:96062500	4:96067500:96312500
4:96067500:96312500	4:96715000:97320000
4:96715000:97320000	4:97420000:98240000
4:97420000:98240000	4:99382500:100027500
4:99382500:100027500	4:100032500:100420000
4:100032500:100420000	4:100425000:100892500
4:100425000:100892500	4:102682500:103270000
4:102682500:103270000	4:103307500:104087500
4:103307500:104087500	4:104132500:104865000
4:104132500:104865000	4:105765000:106422500
4:105765000:106422500	4:106867500:107140000
4:106867500:107140000	4:107195000:107887500
4:107195000:107887500	4:108150000:108662500
4:108150000:108662500	4:108667500:108900000
4:108667500:108900000	4:108905000:109580000
4:108905000:109580000	4:109707500:110335000
4:109707500:110335000	4:110340000:110917500
4:110340000:110917500	4:110922500:111235000
4:110922500:111235000	4:112542500:112762500
4:112542500:112762500	4:112872500:112995000
4:112872500:112995000	4:113000000:113207500
4:113000000:113207500	4:113220000:113655625
4:113220000:113655625	4:114882500:115312500
4:114882500:115312500	4:115317500:115725000
4:115317500:115725000	4:115930000:116957500
4:115930000:116957500	4:117007500:118070000
4:117007500:118070000	4:119450625:119825000
4:119450625:119825000	4:120427500:120987500
4:120427500:120987500	4:121592500:122247500
4:121592500:122247500	4:122365000:122667500
4:122365000:122667500	4:123212500:123507500
4:123212500:123507500	4:123512500:123637500
4:123512500:123637500	4:123642500:123893750
4:123642500:123893750	4:123901250:124660000
4:123901250:124660000	4:124687500:125227500
4:124687500:125227500	4:125232500:126217500
4:125232500:126217500	4:127675000:128500000
4:127675000:128500000	4:128505000:128692500
4:128505000:128692500	4:130250000:130607500
4:130250000:130607500	4:130772500:131252500
4:130772500:131252500	4:132082500:132733750
4:132082500:132733750	4:136730000:137225000
4:136730000:137225000	4:137607500:137957500
4:137607500:137957500	4:138917500:139903750
4:138917500:139903750	4:139921250:140492500
4:139921250:140492500	4:140567500:140920000
4:140567500:140920000	4:140925000:141285000
4:140925000:141285000	4:142067500:143020000
4:142067500:143020000	4:144100000:144465000
4:144100000:144465000	4:145064375:146015000
4:145064375:146015000	4:146047500:146535000
4:146047500:146535000	4:146540000:146872500
4:146540000:146872500	4:147117500:147465000
4:147117500:147465000	4:148522500:148813750
4:148522500:148813750	4:148821250:149447500
4:148821250:149447500	4:150850000:151162500
4:150850000:151162500	4:151167500:152022500
4:151167500:152022500	4:152027500:153317500
4:152027500:153317500	4:153322500:153695000
4:153322500:153695000	4:153700000:154052500
4:153700000:154052500	4:154057500:154245000
4:154057500:154245000	4:154250000:154712500
4:154250000:154712500	4:154717500:155430000
4:154717500:155430000	4:155715000:156305000
4:155715000:156305000	4:157332500:158127500
4:157332500:158127500	4:158132500:158905000
4:158132500:158905000	4:158910000:159115000
4:158910000:159115000	4:159307500:159582500
4:159307500:159582500	4:159770000:160403125
4:159770000:160403125	4:163382500:163972500
4:163382500:163972500	4:163992500:164387500
4:163992500:164387500	4:164999375:165667500
4:164999375:165667500	4:166003750:166407500
4:166003750:166407500	4:166412500:167057500
4:166412500:167057500	4:167062500:167645000
4:167062500:167645000	4:168282500:168657500
4:168282500:168657500	4:169915000:170527500
4:169915000:170527500	4:170532500:170700000
4:170532500:170700000	4:170710000:171032500
4:170710000:171032500	4:171037500:171782500
4:171037500:171782500	4:171800000:172737500
4:171800000:172737500	4:173175000:173822500
4:173175000:173822500	4:173877500:174230000
4:173877500:174230000	4:174420000:174912500
4:174420000:174912500	4:174930000:175135000
4:174930000:175135000	4:175140000:175255000
4:175140000:175255000	4:175260000:175652500
4:175260000:175652500	4:175657500:176562500
4:175657500:176562500	4:176832500:177282500
4:176832500:177282500	4:177556875:178127500
4:177556875:178127500	4:178152500:178427500
4:178152500:178427500	4:178452500:178959375
4:178452500:178959375	4:179500000:180332500
4:179500000:180332500	4:181985000:182457500
4:181985000:182457500	4:183367500:183732500
4:183367500:183732500	4:183992500:184347500
4:183992500:184347500	4:184352500:184645000
4:184352500:184645000	4:184650000:185150000
4:184650000:185150000	4:185165000:185542500
4:185165000:185542500	4:185657500:185935000
4:185657500:185935000	4:185940000:186127500
4:185940000:186127500	4:186132500:186350625
4:186132500:186350625	4:187537500:188415000
4:187537500:188415000	5:2237500:3415000
5:2237500:3415000	5:5010000:5432500
5:5010000:5432500	5:5437500:6590000
5:5437500:6590000	5:6595000:6767500
5:6595000:6767500	5:6772500:7870000
5:6772500:7870000	5:7882500:8735625
5:7882500:8735625	5:9237500:9552500
5:9237500:9552500	5:9565000:10232500
5:9565000:10232500	5:10242500:10435000
5:10242500:10435000	5:10440000:10645000
5:10440000:10645000	5:12632500:13942500
5:12632500:13942500	5:13960000:14328125
5:13960000:14328125	5:14347500:14687500
5:14347500:14687500	5:14705000:15045000
5:14705000:15045000	5:15050000:16281875
5:15050000:16281875	5:16732500:17202500
5:16732500:17202500	5:17207500:17532500
5:17207500:17532500	5:17577500:18352500
5:17577500:18352500	5:18372500:19575000
5:18372500:19575000	5:20895000:21303125
5:20895000:21303125	5:22181875:23149375
5:22181875:23149375	5:24665000:25080000
5:24665000:25080000	5:26805000:27880000
5:26805000:27880000	5:28382500:28842500
5:28382500:28842500	5:30372500:31402500
5:30372500:31402500	5:31520000:31812500
5:31520000:31812500	5:31817500:32107500
5:31817500:32107500	5:32477500:32625000
5:32477500:32625000	5:32637500:33430000
5:32637500:33430000	5:33457500:34195000
5:33457500:34195000	5:34278125:34950000
5:34278125:34950000	5:35002500:35607500
5:35002500:35607500	5:35612500:36042500
5:35612500:36042500	5:36047500:36390000
5:36047500:36390000	5:36407500:36715000
5:36407500:36715000	5:37377500:37802500
5:37377500:37802500	5:37820000:38257500
5:37820000:38257500	5:38395000:38917500
5:38395000:38917500	5:39372500:39577500
5:39372500:39577500	5:39915000:40825000
5:39915000:40825000	5:40890000:41675000
5:40890000:41675000	5:41685000:41850000
5:41685000:41850000	5:42397500:42902500
5:42397500:42902500	5:45041875:47171250
5:45041875:47171250	5:48693750:50087500
5:48693750:50087500	5:51975000:52227500
5:51975000:52227500	5:52232500:52412500
5:52232500:52412500	5:52427500:52687500
5:52427500:52687500	5:52705000:53527500
5:52705000:53527500	5:53532500:53802500
5:53532500:53802500	5:53807500:54185000
5:53807500:54185000	5:54190000:54467500
5:54190000:54467500	5:54542500:55005000
5:54542500:55005000	5:55215000:55510625
5:55215000:55510625	5:55532500:56192500
5:55532500:56192500	5:56197500:56578750
5:56197500:56578750	5:56586250:57037500
5:56586250:57037500	5:57062500:57772500
5:57062500:57772500	5:57777500:58167500
5:57777500:58167500	5:58300000:58467500
5:58300000:58467500	5:58472500:58687500
5:58472500:58687500	5:58692500:59097500
5:58692500:59097500	5:59102500:59957500
5:59102500:59957500	5:59962500:60235000
5:59962500:60235000	5:60240000:60627500
5:60240000:60627500	5:60632500:60997500
5:60632500:60997500	5:61522500:61707500
5:61522500:61707500	5:62135000:62670000
5:62135000:62670000	5:62717500:63392500
5:62717500:63392500	5:63502500:63890000
5:63502500:63890000	5:63917500:64085000
5:63917500:64085000	5:64090000:64875000
5:64090000:64875000	5:64900000:65477500
5:64900000:65477500	5:65482500:66100000
5:65482500:66100000	5:66287500:66517500
5:66287500:66517500	5:66522500:67567500
5:66522500:67567500	5:67572500:67802500
5:67572500:67802500	5:68354375:69298125
5:68354375:69298125	5:70224375:71507500
5:70224375:71507500	5:71617500:72212500
5:71617500:72212500	5:72219375:72820000
5:72219375:72820000	5:72857500:73122500
5:72857500:73122500	5:73127500:73972500
5:73127500:73972500	5:73977500:74201875
5:73977500:74201875	5:74320000:74615000
5:74320000:74615000	5:74620000:75010000
5:74620000:75010000	5:75041875:75557500
5:75041875:75557500	5:75890000:76092500
5:75890000:76092500	5:76152500:76357500
5:76152500:76357500	5:76382500:76807500
5:76382500:76807500	5:76812500:77582500
5:76812500:77582500	5:77625000:78297500
5:77625000:78297500	5:78822500:79182500
5:78822500:79182500	5:79192500:79382500
5:79192500:79382500	5:79387500:79635000
5:79387500:79635000	5:79962500:80587500
5:79962500:80587500	5:80592500:81042500
5:80592500:81042500	5:81100000:81567500
5:81100000:81567500	5:81725000:82972500
5:81725000:82972500	5:86157500:86317500
5:86157500:86317500	5:86322500:86737500
5:86322500:86737500	5:87000000:87330000
5:87000000:87330000	5:87390000:88002500
5:87390000:88002500	5:89710000:90097500
5:89710000:90097500	5:93940000:94082500
5:93940000:94082500	5:94117500:94240000
5:94117500:94240000	5:94245000:94625000
5:94245000:94625000	5:94970000:95187500
5:94970000:95187500	5:95192500:95685000
5:95192500:95685000	5:95690000:95950000
5:95690000:95950000	5:96067500:96532500
5:96067500:96532500	5:96537500:96882500
5:96537500:96882500	5:96975000:98185000
5:96975000:98185000	5:98236250:98420000
5:98236250:98420000	5:99427500:99642500
5:99427500:99642500	5:99703750:100255000
5:99703750:100255000	5:101557500:101845000
5:101557500:101845000	5:101855000:102567500
5:101855000:102567500	5:102572500:102902500
5:102572500:102902500	5:103657500:104950000
5:103657500:104950000	5:106477500:107045000
5:106477500:107045000	5:107105000:107577500
5:107105000:107577500	5:107582500:107720000
5:107582500:107720000	5:107725000:108692500
5:107725000:108692500	5:109037500:109195000
5:109037500:109195000	5:109200000:109525000
5:109200000:109525000	5:109540000:110080000
5:109540000:110080000	5:110445000:110770000
5:110445000:110770000	5:110775000:111502500
5:110775000:111502500	5:111507500:111827500
5:111507500:111827500	5:111832500:112315000
5:111832500:112315000	5:112320000:112648750
5:112320000:112648750	5:112702500:112952500
5:112702500:112952500	5:114417500:114622500
5:114417500:114622500	5:114627500:114962500
5:114627500:114962500	5:114967500:115207500
5:114967500:115207500	5:115212500:115417500
5:115212500:115417500	5:115422500:115917500
5:115422500:115917500	5:115922500:116395000
5:115922500:116395000	5:116810000:118032500
5:116810000:118032500	5:118302500:118795000
5:118302500:118795000	5:119180000:119908125
5:119180000:119908125	5:120147500:121287500
5:120147500:121287500	5:121292500:121512500
5:121292500:121512500	5:121522500:121797500
5:121522500:121797500	5:121822500:122730000
5:121822500:122730000	5:122742500:122977500
5:122742500:122977500	5:122982500:124462500
5:122982500:124462500	5:124640000:125655000
5:124640000:125655000	5:125660000:125946250
5:125660000:125946250	5:126140000:126377500
5:126140000:126377500	5:126862500:127547500
5:126862500:127547500	5:128220000:128492500
5:128220000:128492500	5:128877500:129157500
5:128877500:129157500	5:130477500:130747500
5:130477500:130747500	5:130752500:130912500
5:130752500:130912500	5:130917500:131142500
5:130917500:131142500	5:131147500:131395000
5:131147500:131395000	5:131700000:131842500
5:131700000:131842500	5:132427500:132597500
5:132427500:132597500	5:132647500:133362500
5:132647500:133362500	5:133477500:133635000
5:133477500:133635000	5:134777500:134887500
5:134777500:134887500	5:134892500:135177500
5:134892500:135177500	5:135182500:135572500
5:135182500:135572500	5:135577500:136175000
5:135577500:136175000	5:136637500:136915000
5:136637500:136915000	5:136925000:137092500
5:136925000:137092500	5:137097500:137492500
5:137097500:137492500	5:137497500:137782500
5:137497500:137782500	5:137898750:138740000
5:137898750:138740000	5:139165000:139600000
5:139165000:139600000	5:139605000:139750000
5:139605000:139750000	5:140132500:140455000
5:140132500:140455000	5:141025000:141352500
5:141025000:141352500	5:141357500:141527500
5:141357500:141527500	5:141532500:141977500
5:141532500:141977500	5:142092500:142277500
5:142092500:142277500	5:142282500:142817500
5:142282500:142817500	5:142860000:143320000
5:142860000:143320000	5:143580000:144776875
5:143580000:144776875	5:145902500:146435000
5:145902500:146435000	5:146795000:146962500
5:146795000:146962500	5:146967500:147222500
5:146967500:147222500	5:147227500:147322500
5:147227500:147322500	5:147327500:147537500
5:147327500:147537500	5:148107500:148517500
5:148107500:148517500	5:148677500:148762500
5:148677500:148762500	5:148820000:148987500
5:148820000:148987500	5:148992500:149202500
5:148992500:149202500	5:149207500:149377500
5:149207500:149377500	5:149382500:149622500
5:149382500:149622500	5:149627500:149822500
5:149627500:149822500	5:150711875:151192500
5:150711875:151192500	5:152842500:153343750
5:152842500:153343750	5:154013750:154397500
5:154013750:154397500	5:154402500:154927500
5:154402500:154927500	5:157425000:158107500
5:157425000:158107500	5:158112500:158567500
5:158112500:158567500	5:158572500:158702500
5:158572500:158702500	5:158742500:159432500
5:158742500:159432500	5:159437500:159845000
5:159437500:159845000	5:164407500:165087500
5:164407500:165087500	5:167117500:167677500
5:167117500:167677500	5:168382500:169005000
5:168382500:169005000	5:169865000:170060000
5:169865000:170060000	5:170292500:170797500
5:170292500:170797500	5:170802500:171332500
5:170802500:171332500	5:171337500:171492500
5:171337500:171492500	5:171497500:171850000
5:171497500:171850000	5:171877500:172131250
5:171877500:172131250	5:172137500:172380000
5:172137500:172380000	5:173777500:174322500
5:173777500:174322500	5:174377500:174907500
5:174377500:174907500	5:174920000:175410000
5:174920000:175410000	5:177598750:178040000
5:177598750:178040000	5:180175000:180698750
5:180175000:180698750	6:152500:360000
6:152500:360000	6:748750:1502500
6:748750:1502500	6:1507500:2720000
6:1507500:2720000	6:2725000:3037500
6:2725000:3037500	6:3080000:3257500
6:3080000:3257500	6:3262500:3740000
6:3262500:3740000	6:3745000:4037500
6:3745000:4037500	6:5052500:5412500
6:5052500:5412500	6:6555000:6655000
6:6555000:6655000	6:6660000:7267500
6:6660000:7267500	6:7272500:7402500
6:7272500:7402500	6:7407500:7630000
6:7407500:7630000	6:7635000:8100000
6:7635000:8100000	6:8105000:8257500
6:8105000:8257500	6:8467500:8948125
6:8467500:8948125	6:8961250:10457500
6:8961250:10457500	6:10825000:11087500
6:10825000:11087500	6:11107500:11580000
6:11107500:11580000	6:12630000:12892500
6:12630000:12892500	6:13340000:13615000
6:13340000:13615000	6:13625000:13722500
6:13625000:13722500	6:13777500:14147500
6:13777500:14147500	6:15240000:15492500
6:15240000:15492500	6:15497500:15652500
6:15497500:15652500	6:15657500:16310000
6:15657500:16310000	6:16320000:16792500
6:16320000:16792500	6:16807500:17107500
6:16807500:17107500	6:17112500:17580000
6:17112500:17580000	6:17585000:17822500
6:17585000:17822500	6:17827500:18170000
6:17827500:18170000	6:18307500:18515000
6:18307500:18515000	6:20077500:20547500
6:20077500:20547500	6:20552500:20865000
6:20552500:20865000	6:20870000:21582500
6:20870000:21582500	6:24482500:24707500
6:24482500:24707500	6:24780000:25010000
6:24780000:25010000	6:26297500:26600000
6:26297500:26600000	6:27055000:27777500
6:27055000:27777500	6:27782500:27875000
6:27782500:27875000	6:28465000:28647500
6:28465000:28647500	6:28652500:29017500
6:28652500:29017500	6:30415000:30717500
6:30415000:30717500	6:30872500:31125000
6:30872500:31125000	6:31163125:31456250
6:31163125:31456250	6:31497500:31960000
6:31497500:31960000	6:32086250:32802500
6:32086250:32802500	6:33247500:33420000
6:33247500:33420000	6:33695000:34120000
6:33695000:34120000	6:34125000:34392500
6:34125000:34392500	6:34397500:34587500
6:34397500:34587500	6:34777500:35263750
6:34777500:35263750	6:35463750:35727500
6:35463750:35727500	6:35945000:36087500
6:35945000:36087500	6:36092500:36342500
6:36092500:36342500	6:36382500:36577500
6:36382500:36577500	6:36982500:37192500
6:36982500:37192500	6:37672500:37990000
6:37672500:37990000	6:37995000:38130000
6:37995000:38130000	6:38945000:39130000
6:38945000:39130000	6:39317500:39711250
6:39317500:39711250	6:39847500:40385000
6:39847500:40385000	6:41320000:41672500
6:41320000:41672500	6:41677500:42027500
6:41677500:42027500	6:42032500:42175000
6:42032500:42175000	6:42180000:42537500
6:42180000:42537500	6:42542500:42872500
6:42542500:42872500	6:43603125:44057500
6:43603125:44057500	6:44396250:45397500
6:44396250:45397500	6:45410000:45910000
6:45410000:45910000	6:45940000:46380000
6:45940000:46380000	6:46812500:47032500
6:46812500:47032500	6:47037500:47372500
6:47037500:47372500	6:47377500:47587500
6:47377500:47587500	6:47592500:47762500
6:47592500:47762500	6:47767500:48242500
6:47767500:48242500	6:48307500:48775000
6:48307500:48775000	6:49095000:49397500
6:49095000:49397500	6:51915000:52125000
6:51915000:52125000	6:52697500:52957500
6:52697500:52957500	6:52977500:53357500
6:52977500:53357500	6:53362500:53627500
6:53362500:53627500	6:53835000:54255000
6:53835000:54255000	6:54540000:55135000
6:54540000:55135000	6:56172500:56482500
6:56172500:56482500	6:56487500:56742500
6:56487500:56742500	6:56747500:56905000
6:56747500:56905000	6:56910000:57210000
6:56910000:57210000	6:57215000:58458750
6:57215000:58458750	6:62131250:62930000
6:62131250:62930000	6:63015000:63564375
6:63015000:63564375	6:64252500:64542500
6:64252500:64542500	6:64547500:64902500
6:64547500:64902500	6:65017500:65615000
6:65017500:65615000	6:69311250:69510000
6:69311250:69510000	6:70387500:70897500
6:70387500:70897500	6:71402500:71740000
6:71402500:71740000	6:71872500:72087500
6:71872500:72087500	6:72255000:72867500
6:72255000:72867500	6:73280000:74118750
6:73280000:74118750	6:74170000:74352500
6:74170000:74352500	6:74357500:74450000
6:74357500:74450000	6:74502500:75039375
6:74502500:75039375	6:75941250:76297500
6:75941250:76297500	6:76302500:76510000
6:76302500:76510000	6:76567500:77298125
6:76567500:77298125	6:79495000:80267500
6:79495000:80267500	6:80272500:80582500
6:80272500:80582500	6:80602500:80822500
6:80602500:80822500	6:82937500:83772500
6:82937500:83772500	6:83777500:83907500
6:83777500:83907500	6:83917500:84290000
