1:3830000:4395000	1:4682500:5295625
5:121952500:122670000	5:122675000:123011250
5:122675000:123011250	5:125612500:125946250
5:125612500:125946250	5:126872500:127645000
5:126872500:127645000	5:129275000:130177500
5:129275000:130177500	5:130182500:130457500
5:130182500:130457500	5:130475000:130762500
5:130475000:130762500	5:130912500:131142500
5:130912500:131142500	5:131555000:131845000
5:131555000:131845000	5:131850000:132415000
5:131850000:132415000	5:132420000:132695000
5:132420000:132695000	5:132742500:133292500
5:132742500:133292500	5:133307500:133505000
5:133307500:133505000	5:133522500:133635000
5:133522500:133635000	5:133645000:134075000
5:133645000:134075000	5:134362500:134780000
5:134362500:134780000	5:134910000:135103750
5:134910000:135103750	5:135131250:135567500
5:135131250:135567500	5:135767500:136257500
5:135767500:136257500	5:136280000:136897500
5:136280000:136897500	5:136927500:137100000
5:136927500:137100000	5:137105000:137510000
5:137105000:137510000	5:137898750:138602500
5:137898750:138602500	5:138735000:139162500
5:138735000:139162500	5:139417500:139597500
5:139417500:139597500	5:139602500:139742500
5:139602500:139742500	5:139752500:140140000
5:139752500:140140000	5:140520000:140955000
5:140520000:140955000	5:141022500:141340000
5:141022500:141340000	5:141345000:141527500
5:141345000:141527500	5:141532500:142057500
5:141532500:142057500	5:142092500:142280000
5:142092500:142280000	5:142285000:143702500
5:142285000:143702500	5:144016250:144802500
5:144016250:144802500	5:145470000:145643125
5:145470000:145643125	5:145649375:145892500
5:145649375:145892500	5:145897500:146552500
5:145897500:146552500	5:147507500:147670000
5:147507500:147670000	5:148085000:148497500
5:148085000:148497500	5:148502500:148667500
5:148502500:148667500	5:148672500:148825000
5:148672500:148825000	5:148837500:148985000
5:148837500:148985000	5:149617500:149730000
5:149617500:149730000	5:150415000:150675000
5:150415000:150675000	5:150771250:151175000
5:150771250:151175000	5:151180000:151630000
5:151180000:151630000	5:152760000:153333125
5:152760000:153333125	5:153339375:153988750
5:153339375:153988750	5:153998125:154400000
5:153998125:154400000	5:154405000:154907500
5:154405000:154907500	5:156067500:156557500
5:156067500:156557500	5:156562500:156775000
5:156562500:156775000	5:156922500:157197500
5:156922500:157197500	5:157385000:158082500
5:157385000:158082500	5:158100000:158567500
5:158100000:158567500	5:158572500:158725000
5:158572500:158725000	5:158745000:159437500
5:158745000:159437500	5:163735000:164205000
5:163735000:164205000	5:170777500:171212500
5:170777500:171212500	5:171235000:171440000
5:171235000:171440000	5:171477500:171805000
5:171477500:171805000	5:171822500:172123750
5:171822500:172123750	5:172131250:172377500
5:172131250:172377500	5:172387500:172722500
5:172387500:172722500	5:172992500:173527500
5:172992500:173527500	5:174335000:174875000
5:174335000:174875000	5:174880000:175410000
5:174880000:175410000	5:178065000:178577500
5:178065000:178577500	5:180192500:180695000
5:180192500:180695000	6:152500:597500
6:152500:597500	6:742500:1433750
6:742500:1433750	6:1451250:2732500
6:1451250:2732500	6:2745000:3040000
6:2745000:3040000	6:3087500:3255000
6:3087500:3255000	6:3747500:4227500
6:3747500:4227500	6:4232500:5060000
6:4232500:5060000	6:6535000:6665000
6:6535000:6665000	6:6670000:7267500
6:6670000:7267500	6:7272500:7425000
6:7272500:7425000	6:11070000:11580000
6:11070000:11580000	6:11585000:12380000
6:11585000:12380000	6:13257500:13547500
6:13257500:13547500	6:13552500:13787500
6:13552500:13787500	6:13816875:14150000
6:13816875:14150000	6:14155000:15191875
6:14155000:15191875	6:15220000:15607500
6:15220000:15607500	6:15650000:16298750
6:15650000:16298750	6:17565000:17862500
6:17565000:17862500	6:18297500:18585000
6:18297500:18585000	6:18883750:19295000
6:18883750:19295000	6:20012500:20552500
6:20012500:20552500	6:20572500:21362500
6:20572500:21362500	6:21367500:21655000
6:21367500:21655000	6:23115000:24282500
6:23115000:24282500	6:24770000:25142500
6:24770000:25142500	6:25147500:25715000
6:25147500:25715000	6:25742500:26017500
6:25742500:26017500	6:26033125:26107500
6:26033125:26107500	6:26646875:27772500
6:26646875:27772500	6:27777500:27885000
6:27777500:27885000	6:28790000:29090000
6:28790000:29090000	6:29122500:29600000
6:29122500:29600000	6:29807500:30052500
6:29807500:30052500	6:30402500:30593750
6:30402500:30593750	6:30875000:31125000
6:30875000:31125000	6:31162500:31452500
6:31162500:31452500	6:31480625:31916250
6:31480625:31916250	6:32086250:32795000
6:32086250:32795000	6:32855000:32972500
6:32855000:32972500	6:32977500:33242500
6:32977500:33242500	6:33677500:34028125
6:33677500:34028125	6:34122500:34397500
6:34122500:34397500	6:34402500:34602500
6:34402500:34602500	6:34820000:35225000
6:34820000:35225000	6:35230000:35424375
6:35230000:35424375	6:35443125:35742500
6:35443125:35742500	6:35885000:36362500
6:35885000:36362500	6:36367500:36717500
6:36367500:36717500	6:36978750:37227500
6:36978750:37227500	6:37280000:37552500
6:37280000:37552500	6:37668750:38192500
6:37668750:38192500	6:39822500:40227500
6:39822500:40227500	6:40260000:40960625
6:40260000:40960625	6:40995000:41320000
6:40995000:41320000	6:41325000:41684375
6:41325000:41684375	6:42180000:42577500
6:42180000:42577500	6:42582500:42882500
6:42582500:42882500	6:42887500:43202500
6:42887500:43202500	6:43225000:43562500
6:43225000:43562500	6:44396250:45845000
6:44396250:45845000	6:47327500:47600000
6:47327500:47600000	6:47612500:47822500
6:47612500:47822500	6:48297500:48757500
6:48297500:48757500	6:49115000:49377500
6:49115000:49377500	6:50220000:50385000
6:50220000:50385000	6:51090000:51695000
6:51090000:51695000	6:52677500:52962500
6:52677500:52962500	6:52975000:53357500
6:52975000:53357500	6:53380000:53727500
6:53380000:53727500	6:53865000:55375000
6:53865000:55375000	6:56162500:56500000
6:56162500:56500000	6:56880000:58512500
6:56880000:58512500	6:62198125:62462500
6:62198125:62462500	6:62477500:63031250
6:62477500:63031250	6:63043750:63556250
6:63043750:63556250	6:65355000:65672500
6:65355000:65672500	6:69311250:70197500
6:69311250:70197500	6:70352500:70937500
6:70352500:70937500	6:70982500:71405000
6:70982500:71405000	6:71410000:71755000
6:71410000:71755000	6:71877500:72150000
6:71877500:72150000	6:73055000:74118750
6:73055000:74118750	6:74160625:74380000
6:74160625:74380000	6:75032500:75910000
6:75032500:75910000	6:79510000:80092500
6:79510000:80092500	6:80242500:80590000
6:80242500:80590000	6:80595000:80837500
6:80595000:80837500	6:81182500:82815000
6:81182500:82815000	6:82927500:83762500
6:82927500:83762500	6:83767500:83985000
6:83767500:83985000	6:84515000:85010000
6:84515000:85010000	6:88610000:89622500
6:88610000:89622500	6:89627500:90087500
6:89627500:90087500	6:90127500:90380000
6:90127500:90380000	6:92667500:93340000
6:92667500:93340000	6:96952500:97935000
6:96952500:97935000	6:99282500:99737500
6:99282500:99737500	6:99822500:100302500
6:99822500:100302500	6:104035000:104565000
6:104035000:104565000	6:104597500:104967500
6:104597500:104967500	6:105497500:105692500
6:105497500:105692500	6:106380000:106777500
6:106380000:106777500	6:107365000:107985000
6:107365000:107985000	6:108412500:108827500
6:108412500:108827500	6:109462500:109832500
6:109462500:109832500	6:109837500:110808750
6:109837500:110808750	6:111330000:111532500
6:111330000:111532500	6:111537500:111995000
6:111537500:111995000	6:112000000:112515000
6:112000000:112515000	6:116412500:117130000
6:116412500:117130000	6:117567500:118037500
6:117567500:118037500	6:118582500:118755000
6:118582500:118755000	6:118870000:119267500
6:118870000:119267500	6:119272500:119460000
6:119272500:119460000	6:121527500:122420625
6:121527500:122420625	6:122677500:122997500
6:122677500:122997500	6:125150000:125465000
6:125150000:125465000	6:125510000:126092500
6:125510000:126092500	6:126690000:127490000
6:126690000:127490000	6:127955000:128932500
6:127955000:128932500	6:129100000:129747500
6:129100000:129747500	6:129772500:130075000
6:129772500:130075000	6:130080000:130352500
6:130080000:130352500	6:130357500:130622500
6:130357500:130622500	6:130627500:131192500
6:130627500:131192500	6:131197500:131437500
6:131197500:131437500	6:131442500:132020000
6:131442500:132020000	6:132562500:132830000
6:132562500:132830000	6:132835000:133157500
6:132835000:133157500	6:134187500:134430000
6:134187500:134430000	6:135280000:135777500
6:135280000:135777500	6:136895000:137162500
6:136895000:137162500	6:137280000:137982500
6:137280000:137982500	6:137987500:138332500
6:137987500:138332500	6:138435000:138707500
6:138435000:138707500	6:138722500:138877500
6:138722500:138877500	6:138895000:139087500
6:138895000:139087500	6:139092500:139535000
6:139092500:139535000	6:139540000:139707500
6:139540000:139707500	6:142412500:142760000
6:142412500:142760000	6:142765000:143795000
6:142765000:143795000	6:143872500:144372500
6:143872500:144372500	6:144467500:144892500
6:144467500:144892500	6:144897500:145285000
6:144897500:145285000	6:145572500:145817500
6:145572500:145817500	6:145965000:146307500
6:145965000:146307500	6:146372500:147132500
6:146372500:147132500	6:147147500:147800000
6:147147500:147800000	6:147997500:148810000
6:147997500:148810000	6:149275000:150355000
6:149275000:150355000	6:150380000:151160000
6:150380000:151160000	6:151165000:151657500
6:151165000:151657500	6:151662500:151817500
6:151662500:151817500	6:151947500:152450000
6:151947500:152450000	6:152455000:152727500
6:152455000:152727500	6:153152500:153400000
6:153152500:153400000	6:154957500:155195000
6:154957500:155195000	6:155222500:155525000
6:155222500:155525000	6:155567500:155897500
6:155567500:155897500	6:156255000:156872500
6:156255000:156872500	6:156990000:157707500
6:156990000:157707500	6:157712500:158045000
6:157712500:158045000	6:158067500:158587500
6:158067500:158587500	6:158592500:159035000
6:158592500:159035000	6:159112500:159415000
6:159112500:159415000	6:159420000:159582500
6:159420000:159582500	6:159587500:160047500
6:159587500:160047500	6:160060000:160288750
6:160060000:160288750	6:160296250:160537500
6:160296250:160537500	6:160547500:161070000
6:160547500:161070000	6:161248750:161825000
6:161248750:161825000	6:163597500:164172500
6:163597500:164172500	6:167162500:167617500
6:167162500:167617500	6:167802500:168397500
6:167802500:168397500	6:168562500:169278750
6:168562500:169278750	6:170057500:170295000
6:170057500:170295000	6:170315000:170917500
6:170315000:170917500	7:202500:970625
7:202500:970625	7:1523125:2440000
7:1523125:2440000	7:4630000:4839375
7:4630000:4839375	7:5517500:5841250
7:5517500:5841250	7:5991250:6549375
7:5991250:6549375	7:6900000:7607500
7:6900000:7607500	7:7612500:8375000
7:7612500:8375000	7:8380000:9985000
7:8380000:9985000	7:10930000:11397500
7:10930000:11397500	7:12042500:12547500
7:12042500:12547500	7:12552500:13382500
7:12552500:13382500	7:13945000:14815000
7:13945000:14815000	7:16392500:16647500
7:16392500:16647500	7:19672500:20712500
7:19672500:20712500	7:22137500:22554375
7:22137500:22554375	7:22568125:22832500
7:22568125:22832500	7:22837500:23120000
7:22837500:23120000	7:23797500:24312500
7:23797500:24312500	7:24367500:24785000
7:24367500:24785000	7:24810000:25212500
7:24810000:25212500	7:25217500:25732500
7:25217500:25732500	7:26427500:26722500
7:26427500:26722500	7:26855000:27220000
7:26855000:27220000	7:28437500:28717500
7:28437500:28717500	7:28955000:29708125
7:28955000:29708125	7:31217500:32505000
7:31217500:32505000	7:32725625:33000625
7:32725625:33000625	7:33016875:33175000
7:33016875:33175000	7:33180000:34247500
7:33180000:34247500	7:35625000:35960000
7:35625000:35960000	7:35971250:36382500
7:35971250:36382500	7:36397500:37262500
7:36397500:37262500	7:37267500:37617500
7:37267500:37617500	7:38425000:38760000
7:38425000:38760000	7:38817500:39587500
7:38817500:39587500	7:39592500:39830000
7:39592500:39830000	7:39908750:40235625
7:39908750:40235625	7:41992500:42855000
7:41992500:42855000	7:43610000:44024375
7:43610000:44024375	7:44073125:44607500
7:44073125:44607500	7:45866875:47332500
7:45866875:47332500	7:47885000:48200000
7:47885000:48200000	7:48830000:49755000
7:48830000:49755000	7:49995000:50527500
7:49995000:50527500	7:51476875:51887500
7:51476875:51887500	7:51960000:53205000
7:51960000:53205000	7:54791250:55307500
7:54791250:55307500	7:55312500:55821875
7:55312500:55821875	7:55855625:56433125
7:55855625:56433125	7:56469375:56934375
7:56469375:56934375	7:65162500:65961250
7:65162500:65961250	7:65983750:66788750
7:65983750:66788750	7:69707500:70362500
7:69707500:70362500	7:70765000:72220625
7:70765000:72220625	7:72440000:72996250
7:72440000:72996250	7:73452500:74386250
7:73452500:74386250	7:76286250:77240000
7:76286250:77240000	7:77245000:77700000
7:77245000:77700000	7:77815000:78667500
7:77815000:78667500	7:78877500:79682500
7:78877500:79682500	7:79700000:80377500
7:79700000:80377500	7:84805000:85062500
7:84805000:85062500	7:86480000:86910000
7:86480000:86910000	7:86915000:87095000
7:86915000:87095000	7:87357500:87867500
7:87357500:87867500	7:89760000:90095000
7:89760000:90095000	7:90647500:91492500
7:90647500:91492500	7:91529375:92085000
7:91529375:92085000	7:92195000:92890000
7:92195000:92890000	7:93020000:93932500
7:93020000:93932500	7:94017500:94322500
7:94017500:94322500	7:94390000:95380000
7:94390000:95380000	7:95517500:96747500
7:95517500:96747500	7:96895000:97579375
7:96895000:97579375	7:98047500:98460000
7:98047500:98460000	7:98562500:98930000
7:98562500:98930000	7:101093750:102185000
7:101093750:102185000	7:102355000:102838750
7:102355000:102838750	7:105197500:105682500
7:105197500:105682500	7:105822500:106147500
7:105822500:106147500	7:106175000:106392500
7:106175000:106392500	7:106397500:106815000
7:106397500:106815000	7:107082500:107595000
7:107082500:107595000	7:107810000:108290000
7:107810000:108290000	7:108300000:109400000
7:108300000:109400000	7:109987500:111312500
7:109987500:111312500	7:112152500:112890000
7:112152500:112890000	7:115740000:116465000
7:115740000:116465000	7:116510000:116860000
7:116510000:116860000	7:116887500:117995000
7:116887500:117995000	7:120927500:121292500
7:120927500:121292500	7:123086250:123577500
7:123086250:123577500	7:123685000:124412500
7:123685000:124412500	7:125157500:126162500
7:125157500:126162500	7:126531875:126877500
7:126531875:126877500	7:126950000:127212500
7:126950000:127212500	7:127306250:127987500
7:127306250:127987500	7:128526875:128787500
7:128526875:128787500	7:128972500:129146875
7:128972500:129146875	7:129695000:130527500
7:129695000:130527500	7:130532500:130737500
7:130532500:130737500	7:130742500:131252500
7:130742500:131252500	7:131337500:131815000
7:131337500:131815000	7:134262500:134652500
7:134262500:134652500	7:134657500:134950000
7:134657500:134950000	7:134955000:135357500
7:134955000:135357500	7:135362500:135788750
7:135362500:135788750	7:137242500:137545000
7:137242500:137545000	7:137555000:137780000
7:137555000:137780000	7:138085000:138560000
7:138085000:138560000	7:138927500:139115000
7:138927500:139115000	7:139128125:139752500
7:139128125:139752500	7:139770000:140162500
7:139770000:140162500	7:140357500:140760000
7:140357500:140760000	7:140765000:141312500
7:140765000:141312500	7:141317500:141620000
7:141317500:141620000	7:142712500:142925000
7:142712500:142925000	7:142930000:143275000
7:142930000:143275000	7:143513125:143931875
7:143513125:143931875	7:144035625:144902500
7:144035625:144902500	7:148145000:148692500
7:148145000:148692500	7:148881250:149658750
7:148881250:149658750	7:151195000:151507500
7:151195000:151507500	7:151722500:151942500
7:151722500:151942500	7:151972500:152526250
7:151972500:152526250	7:152807500:153445000
7:152807500:153445000	7:153811875:154128125
7:153811875:154128125	7:154600000:155197500
7:154600000:155197500	7:155360000:155590000
7:155360000:155590000	7:155595000:156677500
7:155595000:156677500	7:157211250:157835000
7:157211250:157835000	8:157500:978125
8:157500:978125	8:1791250:2000000
8:1791250:2000000	8:3671875:4415000
8:3671875:4415000	8:6170000:7236250
8:6170000:7236250	8:7808750:8547500
8:7808750:8547500	8:8572500:8877500
8:8572500:8877500	8:9332500:9717500
8:9332500:9717500	8:9822500:10357500
8:9822500:10357500	8:10377500:10692500
8:10377500:10692500	8:10697500:11257500
8:10697500:11257500	8:11262500:11617500
8:11262500:11617500	8:12350000:13185000
8:12350000:13185000	8:13282500:13630000
8:13282500:13630000	8:14842500:15045000
8:14842500:15045000	8:15222500:15755000
8:15222500:15755000	8:16600000:17072500
8:16600000:17072500	8:17415000:17567500
8:17415000:17567500	8:17572500:17782500
8:17572500:17782500	8:17787500:17977500
8:17787500:17977500	8:18060000:18695000
8:18060000:18695000	8:18700000:19120000
8:18700000:19120000	8:20052500:20242500
8:20052500:20242500	8:20247500:20572500
8:20247500:20572500	8:20577500:21757500
8:20577500:21757500	8:21762500:21910000
8:21762500:21910000	8:22451875:22627500
8:22451875:22627500	8:22642500:22886875
8:22642500:22886875	8:22910000:23322500
8:22910000:23322500	8:23327500:23570000
8:23327500:23570000	8:23580000:24147500
8:23580000:24147500	8:24710000:25027500
8:24710000:25027500	8:25384375:25902500
8:25384375:25902500	8:26212500:26520000
8:26212500:26520000	8:26547500:27102500
8:26547500:27102500	8:27107500:27302500
8:27107500:27302500	8:27862500:28192500
8:27862500:28192500	8:28197500:28290000
8:28197500:28290000	8:28462500:28655000
8:28462500:28655000	8:28660000:29037500
8:28660000:29037500	8:29132500:29592500
8:29132500:29592500	8:29597500:30085000
8:29597500:30085000	8:30482500:30715000
8:30482500:30715000	8:30742500:31115000
8:30742500:31115000	8:31127500:32072500
8:31127500:32072500	8:36670000:36822500
8:36670000:36822500	8:36922500:37582500
8:36922500:37582500	8:37587500:37833125
8:37587500:37833125	8:38017500:38345000
8:38017500:38345000	8:38367500:38607500
8:38367500:38607500	8:38667500:38995000
8:38667500:38995000	8:41692500:42022500
8:41692500:42022500	8:42027500:42262500
8:42027500:42262500	8:42267500:42535000
8:42267500:42535000	8:42540000:42691250
8:42540000:42691250	8:43055000:44586875
8:43055000:44586875	8:46110625:47193125
8:46110625:47193125	8:48055000:49007500
8:48055000:49007500	8:49035000:50027500
8:49035000:50027500	8:50387500:51122500
8:50387500:51122500	8:52620000:52972500
8:52620000:52972500	8:53457500:53640000
8:53457500:53640000	8:53645000:53880000
8:53645000:53880000	8:54075000:54595000
8:54075000:54595000	8:55544375:56391250
8:55544375:56391250	8:56622500:57215000
8:56622500:57215000	8:57665000:58125000
8:57665000:58125000	8:58360000:59325000
8:58360000:59325000	8:59607500:60135000
8:59607500:60135000	8:61297500:62070000
8:61297500:62070000	8:62484375:62697500
8:62484375:62697500	8:62815000:63892500
8:62815000:63892500	8:66462500:66952500
8:66462500:66952500	8:66957500:67332500
8:66957500:67332500	8:67342500:67543125
8:67342500:67543125	8:70797500:71665000
8:70797500:71665000	8:73362500:73760000
8:73362500:73760000	8:73887500:74147500
8:73887500:74147500	8:74567500:75422500
8:74567500:75422500	8:77527500:78501250
8:77527500:78501250	8:79240000:79675000
8:79240000:79675000	8:80537500:80940000
8:80537500:80940000	8:80945000:81150000
8:80945000:81150000	8:81607500:81897500
8:81607500:81897500	8:81902500:82230000
8:81902500:82230000	8:82642500:82837500
8:82642500:82837500	8:86227500:86625000
8:86227500:86625000	8:86765000:87100000
8:86765000:87100000	8:87105000:87627500
8:87105000:87627500	8:90197500:90712500
8:90197500:90712500	8:90717500:90997500
8:90717500:90997500	8:91002500:92192500
8:91002500:92192500	8:94674375:94992500
8:94674375:94992500	8:94997500:95385000
8:94997500:95385000	8:95390000:95610000
8:95390000:95610000	8:95747500:95932500
8:95747500:95932500	8:95937500:96052500
8:95937500:96052500	8:96057500:96347500
8:96057500:96347500	8:96367500:96822500
8:96367500:96822500	8:97171250:98567500
8:97171250:98567500	8:98572500:99165000
8:98572500:99165000	8:99617500:100377500
8:99617500:100377500	8:101137500:101562500
8:101137500:101562500	8:101567500:101855000
8:101567500:101855000	8:101957500:102335000
8:101957500:102335000	8:102340000:103225000
8:102340000:103225000	8:103230000:103647500
8:103230000:103647500	8:103652500:103947500
8:103652500:103947500	8:104067500:104587500
8:104067500:104587500	8:104719375:105312500
8:104719375:105312500	8:107667500:107977500
8:107667500:107977500	8:107990000:108585000
8:107990000:108585000	8:109185000:109815000
8:109185000:109815000	8:109832500:110352500
8:109832500:110352500	8:110357500:110775000
8:110357500:110775000	8:111082500:111412500
8:111082500:111412500	8:116082500:116885000
8:116082500:116885000	8:117777500:118112500
8:117777500:118112500	8:118262500:118842500
8:118262500:118842500	8:118847500:119460000
8:118847500:119460000	8:119487500:119740000
8:119487500:119740000	8:120457500:120800000
8:120457500:120800000	8:120805000:121112500
8:120805000:121112500	8:123647500:124042500
8:123647500:124042500	8:124407500:124780000
8:124407500:124780000	8:125497500:126097500
8:125497500:126097500	8:126700000:127552500
8:126700000:127552500	8:127837500:128742500
8:127837500:128742500	8:129405000:129782500
8:129405000:129782500	8:130795000:131117500
8:130795000:131117500	8:131122500:131822500
8:131122500:131822500	8:131827500:132652500
8:131827500:132652500	8:132835000:133457500
8:132835000:133457500	8:133662500:134210000
8:133662500:134210000	8:134215000:134492500
8:134215000:134492500	8:135702500:135963750
8:135702500:135963750	8:136130000:136775000
8:136130000:136775000	8:140657500:141427500
8:140657500:141427500	8:141442500:141652500
8:141442500:141652500	8:141795000:141930625
8:141795000:141930625	8:141936875:142485000
8:141936875:142485000	8:145995000:146285822
8:145995000:146285822	9:2845000:3165000
9:2845000:3165000	9:4377500:4647500
9:4377500:4647500	9:4747500:5010000
9:4747500:5010000	9:6055000:6327500
9:6055000:6327500	9:6342500:6600000
9:6342500:6600000	9:7502500:8517500
9:7502500:8517500	9:14590000:14847500
9:14590000:14847500	9:15177500:15757500
9:15177500:15757500	9:18180000:19025000
9:18180000:19025000	9:19035000:19475000
9:19035000:19475000	9:19847500:21172500
9:19847500:21172500	9:21177500:21412500
9:21177500:21412500	9:21417500:21802500
9:21417500:21802500	9:21807500:22260000
9:21807500:22260000	9:25197500:25667500
9:25197500:25667500	9:26710000:27032500
9:26710000:27032500	9:27225000:27812500
9:27225000:27812500	9:30972500:32350000
9:30972500:32350000	9:32362500:32617500
9:32362500:32617500	9:33000000:33257500
9:33000000:33257500	9:33375000:33525000
9:33375000:33525000	9:34399375:34655000
9:34399375:34655000	9:34687500:35085000
9:34687500:35085000	9:35107500:35587500
9:35107500:35587500	9:35592500:36107500
9:35592500:36107500	9:36397500:36594375
9:36397500:36594375	9:36787500:37500000
9:36787500:37500000	9:37895000:40373750
9:37895000:40373750	9:70706875:71647500
9:70706875:71647500	9:71652500:71872500
9:71652500:71872500	9:72280000:72560000
9:72280000:72560000	9:72857500:73315625
9:72857500:73315625	9:73341875:73867500
9:73341875:73867500	9:73882500:74127500
9:73882500:74127500	9:74177500:74767500
9:74177500:74767500	9:74875000:75261250
9:74875000:75261250	9:75702500:75882500
9:75702500:75882500	9:76862500:77230000
9:76862500:77230000	9:77335000:77817500
9:77335000:77817500	9:77867500:78367500
9:77867500:78367500	9:78387500:79005000
9:78387500:79005000	9:79010000:79447500
9:79010000:79447500	9:80277500:81057500
9:80277500:81057500	9:81867500:82857500
9:81867500:82857500	9:86197500:86525000
9:86197500:86525000	9:86530000:87015000
9:86530000:87015000	9:88424375:89040000
9:88424375:89040000	9:89045000:90050000
9:89045000:90050000	9:90708750:91190000
9:90708750:91190000	9:91195000:91907500
9:91195000:91907500	9:91912500:92197500
9:91912500:92197500	9:92202500:92567500
9:92202500:92567500	9:93001250:93647500
9:93001250:93647500	9:93652500:94775000
9:93652500:94775000	9:94857500:95412500
9:94857500:95412500	9:95562500:95887500
9:95562500:95887500	9:96412500:96758750
9:96412500:96758750	9:96766250:97145000
9:96766250:97145000	9:97260000:97952500
9:97260000:97952500	9:97972500:99042500
9:97972500:99042500	9:99062500:99442500
9:99062500:99442500	9:100167500:100387500
9:100167500:100387500	9:100452500:100822500
9:100452500:100822500	9:100827500:101102500
9:100827500:101102500	9:101130000:101542500
9:101130000:101542500	9:103465000:104067500
9:103465000:104067500	9:104122500:104377500
9:104122500:104377500	9:106637500:107507500
9:106637500:107507500	9:107512500:107932500
9:107512500:107932500	9:108830000:109302500
9:108830000:109302500	9:111607500:112117500
9:111607500:112117500	9:112307500:112500000
9:112307500:112500000	9:112615000:113155625
9:112615000:113155625	9:113162500:114013750
9:113162500:114013750	9:114855000:115177500
9:114855000:115177500	9:116180000:116460000
9:116180000:116460000	9:116810000:117065000
9:116810000:117065000	9:117070000:117408750
9:117070000:117408750	9:117416250:117860000
9:117416250:117860000	9:118447500:119257500
9:118447500:119257500	9:121610000:123130000
9:121610000:123130000	9:123327500:124080000
9:123327500:124080000	9:124254375:124767500
9:124254375:124767500	9:124787500:125137500
9:124787500:125137500	9:125177500:125577500
9:125177500:125577500	9:125582500:125762500
9:125582500:125762500	9:125795000:126167500
9:125795000:126167500	9:126172500:126872500
9:126172500:126872500	9:127357500:127512500
9:127357500:127512500	9:127572500:128155625
9:127572500:128155625	9:128177500:129020000
9:128177500:129020000	9:129632500:129975000
9:129632500:129975000	9:129980000:130253750
9:129980000:130253750	9:130261250:130692500
9:130261250:130692500	9:130697500:130882500
9:130697500:130882500	9:131002500:131778750
9:131002500:131778750	9:131849375:132412500
9:131849375:132412500	9:132565000:132862500
9:132565000:132862500	9:133191250:133552500
9:133191250:133552500	9:133937500:134212500
9:133937500:134212500	9:134458750:134625000
9:134458750:134625000	9:134635000:135252500
9:134635000:135252500	9:135275000:135880000
9:135275000:135880000	9:136037500:136375000
9:136037500:136375000	9:136387500:136622500
9:136387500:136622500	9:136627500:137036875
9:136627500:137036875	9:137218125:138380000
9:137218125:138380000	9:138809375:139191250
9:138809375:139191250	9:140512500:140736875
9:140512500:140736875	9:140745625:141028750
9:140745625:141028750	X:1579375:2557500
X:1579375:2557500	X:8697500:9772500
X:8697500:9772500	X:9935625:10122500
X:9935625:10122500	X:10127500:11040000
X:10127500:11040000	X:13110000:13522500
X:13110000:13522500	X:15662500:16747500
X:15662500:16747500	X:17705000:18382500
X:17705000:18382500	X:18397500:19362500
X:18397500:19362500	X:19502500:19922500
X:19502500:19922500	X:19927500:20217500
X:19927500:20217500	X:20237500:20507500
X:20237500:20507500	X:23907500:24087500
X:23907500:24087500	X:24842500:25242500
X:24842500:25242500	X:37340000:37750000
X:37340000:37750000	X:38400000:38857500
X:38400000:38857500	X:39575000:40372500
X:39575000:40372500	X:40377500:40662500
X:40377500:40662500	X:40667500:41080000
X:40667500:41080000	X:41592500:43415000
X:41592500:43415000	X:43420000:43657500
X:43420000:43657500	X:43663750:44658750
X:43663750:44658750	X:44689375:45027500
X:44689375:45027500	X:48430625:48865000
X:48430625:48865000	X:49625000:50382500
X:49625000:50382500	X:51468125:52224375
X:51468125:52224375	X:52703750:53532500
X:52703750:53532500	X:53537500:53697500
X:53537500:53697500	X:56277500:56757500
X:56277500:56757500	X:56905000:59353750
X:56905000:59353750	X:62390000:63075000
X:62390000:63075000	X:64005000:64752500
X:64005000:64752500	X:67910000:68632500
X:67910000:68632500	X:68677500:69377500
X:68677500:69377500	X:71000000:71512500
X:71000000:71512500	X:76692500:77368125
X:76692500:77368125	X:79967500:80727500
X:79967500:80727500	X:91987500:97092500
X:91987500:97092500	X:100047500:100585000
X:100047500:100585000	X:101630000:102167500
X:101630000:102167500	X:102377500:102762500
X:102377500:102762500	X:103632500:104290000
X:103632500:104290000	X:105625000:106067500
X:105625000:106067500	X:106085000:106747500
X:106085000:106747500	X:108667500:109145000
X:108667500:109145000	X:109380000:109700000
X:109380000:109700000	X:117430000:117857500
X:117430000:117857500	X:118602500:118913125
X:118602500:118913125	X:119294375:119615000
X:119294375:119615000	X:120037500:122702500
X:120037500:122702500	X:123240000:123530000
X:123240000:123530000	X:123535000:124542500
X:123535000:124542500	X:128592500:129027500
X:128592500:129027500	X:129034375:129210000
X:129034375:129210000	X:129220625:129473750
X:129220625:129473750	X:129530625:130135625
X:129530625:130135625	X:130917500:131365000
X:130917500:131365000	X:131370000:131890000
X:131370000:131890000	X:133600000:134077500
X:133600000:134077500	X:134082500:134249375
X:134082500:134249375	X:134334375:134930625
X:134334375:134930625	X:134961875:135362500
X:134961875:135362500	X:135660000:136040000
X:135660000:136040000	X:136155000:136525000
X:136155000:136525000	X:140661250:143016250
X:140661250:143016250	X:148991250:149927500
X:148991250:149927500	X:150287500:150880000
X:150287500:150880000	X:152013125:152990000
X:152013125:152990000	X:153804375:154090625
X:153804375:154090625	X:154103750:154292500
X:154103750:154292500	X:154672500:155237091
X:154672500:155237091	Y:2647500:2922500
