1:2112500:2342500	1:2697500:3357500
22:44342500:44511250	22:45962500:46387500
22:45962500:46387500	22:46502500:46751250
22:46502500:46751250	22:46780000:46937500
22:46780000:46937500	22:47570000:48832500
22:47570000:48832500	22:49415625:50135000
22:49415625:50135000	22:50140000:50322500
22:50140000:50322500	3:57500:2147500
3:57500:2147500	3:3140000:4342500
3:3140000:4342500	3:4347500:4702500
3:4347500:4702500	3:4712500:5157500
3:4712500:5157500	3:5262500:5832500
3:5262500:5832500	3:5837500:6992500
3:5837500:6992500	3:7235000:8460000
3:7235000:8460000	3:8465000:8716875
3:8465000:8716875	3:8727500:8987500
3:8727500:8987500	3:8992500:9385000
3:8992500:9385000	3:10356250:10785000
3:10356250:10785000	3:10790000:10975000
3:10790000:10975000	3:11262500:11412500
3:11262500:11412500	3:11417500:11772500
3:11417500:11772500	3:12132500:12607500
3:12132500:12607500	3:13110000:13535000
3:13110000:13535000	3:14237500:14680000
3:14237500:14680000	3:14690000:14837500
3:14690000:14837500	3:15170000:15442500
3:15170000:15442500	3:15452500:15632500
3:15452500:15632500	3:15637500:15860000
3:15637500:15860000	3:15865000:16297500
3:15865000:16297500	3:16302500:16607500
3:16302500:16607500	3:17302500:17467500
3:17302500:17467500	3:17472500:17897500
3:17472500:17897500	3:17902500:18460000
3:17902500:18460000	3:19042500:19932500
3:19042500:19932500	3:20411250:22097500
3:20411250:22097500	3:22102500:22555000
3:22102500:22555000	3:22576250:22947500
3:22576250:22947500	3:22995000:23975000
3:22995000:23975000	3:25640000:25980000
3:25640000:25980000	3:26090000:27042500
3:26090000:27042500	3:27112500:27310000
3:27112500:27310000	3:27735000:28432500
3:27735000:28432500	3:28715000:30035000
3:28715000:30035000	3:30040000:30802500
3:30040000:30802500	3:32552500:32732500
3:32552500:32732500	3:32773125:32987500
3:32773125:32987500	3:32992500:33147500
3:32992500:33147500	3:33152500:33435000
3:33152500:33435000	3:33627500:33880000
3:33627500:33880000	3:36762500:36925000
3:36762500:36925000	3:37027500:37294375
3:37027500:37294375	3:37378125:37876250
3:37378125:37876250	3:37888750:38077500
3:37888750:38077500	3:38090000:38387500
3:38090000:38387500	3:38537500:39132500
3:38537500:39132500	3:39137500:39452500
3:39137500:39452500	3:40592500:40972500
3:40592500:40972500	3:40977500:41305000
3:40977500:41305000	3:41310000:41922500
3:41310000:41922500	3:42272500:42520000
3:42272500:42520000	3:42610000:42866250
3:42610000:42866250	3:42922500:43567500
3:42922500:43567500	3:43572500:43812500
3:43572500:43812500	3:43817500:44330000
3:43817500:44330000	3:44335000:44532500
3:44335000:44532500	3:44537500:45052500
3:44537500:45052500	3:45062500:45238750
3:45062500:45238750	3:45246250:45547500
3:45246250:45547500	3:45552500:45722500
3:45552500:45722500	3:45777500:45967500
3:45777500:45967500	3:45982500:46117500
3:45982500:46117500	3:46520000:46737500
3:46520000:46737500	3:47068750:47427500
3:47068750:47427500	3:47525000:47885000
3:47525000:47885000	3:47893750:48215000
3:47893750:48215000	3:48220000:48487500
3:48220000:48487500	3:48492500:48737500
3:48492500:48737500	3:49500000:49722500
3:49500000:49722500	3:49980000:50375000
3:49980000:50375000	3:51525000:51954375
3:51525000:51954375	3:52577500:52737500
3:52577500:52737500	3:52742500:53132500
3:52742500:53132500	3:53137500:53257500
3:53137500:53257500	3:53390000:53949375
3:53390000:53949375	3:53958125:54483750
3:53958125:54483750	3:54847500:55260000
3:54847500:55260000	3:55472500:55822500
3:55472500:55822500	3:55892500:56582500
3:55892500:56582500	3:57032500:57127500
3:57032500:57127500	3:57132500:57385000
3:57132500:57385000	3:57610000:57932500
3:57610000:57932500	3:57955000:58160000
3:57955000:58160000	3:58165000:58297500
3:58165000:58297500	3:58302500:58532500
3:58302500:58532500	3:59157500:59552500
3:59157500:59552500	3:59557500:59880000
3:59557500:59880000	3:60464375:61406875
3:60464375:61406875	3:61412500:62182500
3:61412500:62182500	3:62187500:62367500
3:62187500:62367500	3:62620000:63245000
3:62620000:63245000	3:63272500:63825000
3:63272500:63825000	3:63840000:64007500
3:63840000:64007500	3:64012500:64505000
3:64012500:64505000	3:64522500:65772500
3:64522500:65772500	3:66247500:66947500
3:66247500:66947500	3:66972500:67107500
3:66972500:67107500	3:67112500:67420000
3:67112500:67420000	3:67425000:67857500
3:67425000:67857500	3:69027500:69470000
3:69027500:69470000	3:69475000:69727500
3:69475000:69727500	3:69732500:70102500
3:69732500:70102500	3:70107500:70522500
3:70107500:70522500	3:70527500:71007500
3:70527500:71007500	3:71757500:71917500
3:71757500:71917500	3:71922500:72330000
3:71922500:72330000	3:72497500:72905000
3:72497500:72905000	3:72962500:73145000
3:72962500:73145000	3:73150000:73582500
3:73150000:73582500	3:73612500:75661250
3:73612500:75661250	3:75845000:76707500
3:75845000:76707500	3:76975000:77457500
3:76975000:77457500	3:81412500:82257500
3:81412500:82257500	3:84477500:85732500
3:84477500:85732500	3:86737500:87247500
3:86737500:87247500	3:87272500:87747500
3:87272500:87747500	3:87820000:88267500
3:87820000:88267500	3:92758750:93840000
3:92758750:93840000	3:94037500:94745000
3:94037500:94745000	3:97445000:97755000
3:97445000:97755000	3:98312500:98537500
3:98312500:98537500	3:99517500:100002500
3:99517500:100002500	3:100007500:100337500
3:100007500:100337500	3:101402500:101947500
3:101402500:101947500	3:101952500:102340000
3:101952500:102340000	3:105097500:105277500
3:105097500:105277500	3:105295000:106380000
3:105295000:106380000	3:106385000:106917500
3:106385000:106917500	3:106922500:107140000
3:106922500:107140000	3:108347500:108692500
3:108347500:108692500	3:109136250:111240000
3:109136250:111240000	3:111362500:111790000
3:111362500:111790000	3:112287500:112747500
3:112287500:112747500	3:112752500:113037500
3:112752500:113037500	3:114907500:115577500
3:114907500:115577500	3:115622500:116425000
3:115622500:116425000	3:116435000:117750000
3:116435000:117750000	3:117811875:118582500
3:117811875:118582500	3:118587500:118927500
3:118587500:118927500	3:118932500:119412500
3:118932500:119412500	3:119525000:119945000
3:119525000:119945000	3:119950000:120275000
3:119950000:120275000	3:120280000:120557500
3:120280000:120557500	3:122268750:122402500
3:122268750:122402500	3:122407500:122576250
3:122407500:122576250	3:123022500:123297500
3:123022500:123297500	3:123340000:123447500
3:123340000:123447500	3:124292500:124447500
3:124292500:124447500	3:124452500:124632500
3:124452500:124632500	3:124637500:124927500
3:124637500:124927500	3:126205000:126345000
3:126205000:126345000	3:126375000:126733750
3:126375000:126733750	3:126752500:127280000
3:126752500:127280000	3:128350000:128618750
3:128350000:128618750	3:129337500:129778750
3:129337500:129778750	3:129834375:130345000
3:129834375:130345000	3:131502500:131945000
3:131502500:131945000	3:131950000:132122500
3:131950000:132122500	3:132182500:132440000
3:132182500:132440000	3:132445000:133130000
3:132445000:133130000	3:133140000:133405000
3:133140000:133405000	3:134490000:135642500
3:134490000:135642500	3:135788125:136016250
3:135788125:136016250	3:136025625:136477500
3:136025625:136477500	3:136482500:136762500
3:136482500:136762500	3:136767500:137737500
3:136767500:137737500	3:138385000:138667500
3:138385000:138667500	3:138680000:139055000
3:138680000:139055000	3:139102500:139500000
3:139102500:139500000	3:139672500:140632500
3:139672500:140632500	3:140700000:140930000
3:140700000:140930000	3:141007500:141172500
3:141007500:141172500	3:141177500:141282500
3:141177500:141282500	3:141287500:141657500
3:141287500:141657500	3:142537500:142730000
3:142537500:142730000	3:142735000:143040000
3:142735000:143040000	3:143487500:143597500
3:143487500:143597500	3:143602500:143682500
3:143602500:143682500	3:143687500:144945000
3:143687500:144945000	3:146952500:147947500
3:146952500:147947500	3:148017500:148432500
3:148017500:148432500	3:148437500:148660000
3:148437500:148660000	3:148665000:148797500
3:148665000:148797500	3:148802500:148993125
3:148802500:148993125	3:149012500:149205625
3:149012500:149205625	3:149211875:149510000
3:149211875:149510000	3:149660000:149935000
3:149660000:149935000	3:149960000:150255000
3:149960000:150255000	3:150390000:150872500
3:150390000:150872500	3:150877500:151000000
3:150877500:151000000	3:151005000:151150000
3:151005000:151150000	3:151155000:151672500
3:151155000:151672500	3:151692500:152192500
3:151692500:152192500	3:152245000:152720000
3:152245000:152720000	3:153737500:154040000
3:153737500:154040000	3:154045000:154430000
3:154045000:154430000	3:154435000:154603750
3:154435000:154603750	3:154611250:155072500
3:154611250:155072500	3:155077500:155467500
3:155077500:155467500	3:155712500:156242500
3:155712500:156242500	3:156907500:157250000
3:156907500:157250000	3:157307500:157787500
3:157307500:157787500	3:157792500:158352500
3:157792500:158352500	3:158357500:158557500
3:158357500:158557500	3:158562500:159012500
3:158562500:159012500	3:159017500:159542500
3:159017500:159542500	3:159547500:159733750
3:159547500:159733750	3:159741250:160167500
3:159741250:160167500	3:160280000:160655000
3:160280000:160655000	3:160660000:160997500
3:160660000:160997500	3:161375000:162757500
3:161375000:162757500	3:163670000:164177500
3:163670000:164177500	3:165597500:166700000
3:165597500:166700000	3:167085000:167432500
3:167085000:167432500	3:167437500:167607500
3:167437500:167607500	3:167612500:167767500
3:167612500:167767500	3:167772500:167897500
3:167772500:167897500	3:167902500:168202500
3:167902500:168202500	3:168207500:168732500
3:168207500:168732500	3:168737500:169467500
3:168737500:169467500	3:169472500:169902500
3:169472500:169902500	3:170112500:170587500
3:170112500:170587500	3:170627500:171317500
3:170627500:171317500	3:172150000:172507500
3:172150000:172507500	3:172512500:172790625
3:172512500:172790625	3:173810000:174397500
3:173810000:174397500	3:175090000:175768125
3:175090000:175768125	3:178127500:178710000
3:178127500:178710000	3:178715000:179052500
3:178715000:179052500	3:179057500:179347500
3:179057500:179347500	3:179457500:180495000
3:179457500:180495000	3:181477500:182412500
3:181477500:182412500	3:182782500:183147500
3:182782500:183147500	3:183607500:184050000
3:183607500:184050000	3:184058750:184265000
3:184058750:184265000	3:184270000:184527500
3:184270000:184527500	3:184532500:185051250
3:184532500:185051250	3:185062500:185323750
3:185062500:185323750	3:185336250:185652500
3:185336250:185652500	3:185657500:185967500
3:185657500:185967500	3:185972500:186325000
3:185972500:186325000	3:186330000:186545000
3:186330000:186545000	3:186550000:186897500
3:186550000:186897500	3:186902500:187442500
3:186902500:187442500	3:187922500:188945000
3:187922500:188945000	3:188950000:189645000
3:188950000:189645000	3:189656250:189922500
3:189656250:189922500	3:189927500:190136250
3:189927500:190136250	3:190148750:190490000
3:190148750:190490000	3:190782500:191147500
3:190782500:191147500	3:191152500:191817500
3:191152500:191817500	3:191827500:192202500
3:191827500:192202500	3:192217500:192500000
3:192217500:192500000	3:192505000:192782500
3:192505000:192782500	3:192807500:193332500
3:192807500:193332500	3:193337500:194125000
3:193337500:194125000	3:194130000:194352500
3:194130000:194352500	3:194357500:195026250
3:194357500:195026250	3:195033750:195357500
3:195033750:195357500	3:195402500:195687500
3:195402500:195687500	3:195732500:195932500
3:195732500:195932500	3:195937500:196257500
3:195937500:196257500	3:196262500:196512500
3:196262500:196512500	3:196560625:196693750
3:196560625:196693750	3:196701250:196927500
3:196701250:196927500	3:196932500:197845000
3:196932500:197845000	4:22500:541875
4:22500:541875	4:687500:986875
4:687500:986875	4:2219375:2469375
4:2219375:2469375	4:3087500:3302500
4:3087500:3302500	4:3337500:3545000
4:3337500:3545000	4:3565000:3966875
4:3565000:3966875	4:4884375:6093750
4:4884375:6093750	4:9401875:10022500
4:9401875:10022500	4:10087500:10557500
4:10087500:10557500	4:10562500:11425000
4:10562500:11425000	4:11430000:11752500
4:11430000:11752500	4:11757500:11956250
4:11757500:11956250	4:12695000:13610000
4:12695000:13610000	4:13615000:14856875
4:13615000:14856875	4:15212500:15472500
4:15212500:15472500	4:15477500:15725000
4:15477500:15725000	4:15797500:16007500
4:15797500:16007500	4:16012500:16285000
4:16012500:16285000	4:16290000:16462500
4:16290000:16462500	4:16585000:17475000
4:16585000:17475000	4:17480000:17807500
4:17480000:17807500	4:17812500:18057500
4:17812500:18057500	4:18080000:18708750
4:18080000:18708750	4:19200000:20347500
4:19200000:20347500	4:20352500:20760000
4:20352500:20760000	4:21750000:22397500
4:21750000:22397500	4:22402500:22800000
4:22402500:22800000	4:23740000:24450000
4:23740000:24450000	4:24455000:25007500
4:24455000:25007500	4:25165000:25427500
4:25165000:25427500	4:25940000:26427500
4:25940000:26427500	4:26432500:27045000
4:26432500:27045000	4:30360000:30627500
4:30360000:30627500	4:31312500:32242500
4:31312500:32242500	4:32317500:33018750
4:32317500:33018750	4:33267500:34171875
4:33267500:34171875	4:36065000:36412500
4:36065000:36412500	4:36417500:37425000
4:36417500:37425000	4:37582500:37808125
4:37582500:37808125	4:37814375:38052500
4:37814375:38052500	4:38175000:38747500
4:38175000:38747500	4:38882500:39182500
4:38882500:39182500	4:39462500:39687500
4:39462500:39687500	4:39692500:40001250
4:39692500:40001250	4:40013750:40397500
4:40013750:40397500	4:40545000:40725000
4:40545000:40725000	4:40730000:40902500
4:40730000:40902500	4:40907500:41255000
4:40907500:41255000	4:41260000:41688125
4:41260000:41688125	4:41695000:41935000
4:41695000:41935000	4:42550000:42950000
4:42550000:42950000	4:43112500:44562500
4:43112500:44562500	4:46822500:47395000
4:46822500:47395000	4:47420000:47635000
4:47420000:47635000	4:47640000:47972500
4:47640000:47972500	4:47985000:48110000
4:47985000:48110000	4:48580000:50312500
4:48580000:50312500	4:53352500:53952500
4:53352500:53952500	4:54300000:54760000
4:54300000:54760000	4:54765000:55137500
4:54765000:55137500	4:55240000:55822500
4:55240000:55822500	4:55827500:56215000
4:55827500:56215000	4:56277500:56720000
4:56277500:56720000	4:56765000:57257500
4:56765000:57257500	4:57892500:58010000
4:57892500:58010000	4:58355000:59425000
4:58355000:59425000	4:59965000:61117500
4:59965000:61117500	4:61952500:62696250
4:61952500:62696250	4:62997500:63710000
4:62997500:63710000	4:64970000:65515000
4:64970000:65515000	4:65520000:66570000
4:65520000:66570000	4:68290000:68602500
4:68290000:68602500	4:68816875:69082500
4:68816875:69082500	4:69110000:69285000
4:69110000:69285000	4:69453750:70105000
4:69453750:70105000	4:70200000:70770000
4:70200000:70770000	4:70782500:71442500
4:70782500:71442500	4:71447500:71915000
4:71447500:71915000	4:73907500:74152500
4:73907500:74152500	4:74167500:74373750
4:74167500:74373750	4:74515000:75027500
4:74515000:75027500	4:75032500:75190000
4:75032500:75190000	4:75195000:75627500
4:75195000:75627500	4:75652500:76432500
4:75652500:76432500	4:77070000:77317500
4:77070000:77317500	4:77330000:77692500
4:77330000:77692500	4:78640000:78835000
4:78640000:78835000	4:78847500:79482500
4:78847500:79482500	4:79487500:79857500
4:79487500:79857500	4:79862500:80815000
4:79862500:80815000	4:81265000:82287500
4:81265000:82287500	4:82832500:83287500
4:82832500:83287500	4:83362500:83732500
4:83362500:83732500	4:83940000:84392500
4:83940000:84392500	4:84402500:84557500
4:84402500:84557500	4:84562500:85467500
4:84562500:85467500	4:85487500:85600000
4:85487500:85600000	4:85622500:85907500
4:85622500:85907500	4:85912500:87030000
4:85912500:87030000	4:87361250:87817500
4:87361250:87817500	4:87822500:88055000
4:87822500:88055000	4:88060000:88180000
4:88060000:88180000	4:88550000:88767500
4:88550000:88767500	4:88772500:88932500
4:88772500:88932500	4:88937500:89130000
4:88937500:89130000	4:89135000:89447500
4:89135000:89447500	4:89717500:90035000
4:89717500:90035000	4:90040000:90350000
4:90040000:90350000	4:90507500:90857500
4:90507500:90857500	4:90862500:91260000
4:90862500:91260000	4:91265000:92135000
4:91265000:92135000	4:94202500:94607500
4:94202500:94607500	4:94705000:95137500
4:94705000:95137500	4:95307500:95552500
4:95307500:95552500	4:96052500:97040000
4:96052500:97040000	4:97452500:99010000
4:97452500:99010000	4:100022500:100425000
4:100022500:100425000	4:100435000:100722500
4:100435000:100722500	4:100727500:100895000
4:100727500:100895000	4:101049375:101710000
4:101049375:101710000	4:101792500:102265000
4:101792500:102265000	4:102270000:103182500
4:102270000:103182500	4:103337500:103567500
4:103337500:103567500	4:103642500:104130000
4:103642500:104130000	4:104135000:104835000
4:104135000:104835000	4:104840000:105687500
4:104840000:105687500	4:105770000:106060000
4:105770000:106060000	4:106065000:106420000
4:106065000:106420000	4:106425000:106650000
4:106425000:106650000	4:106702500:107152500
4:106702500:107152500	4:107287500:107872500
4:107287500:107872500	4:108273750:108525000
4:108273750:108525000	4:108657500:108922500
4:108657500:108922500	4:108927500:109582500
4:108927500:109582500	4:109597500:110327500
4:109597500:110327500	4:110332500:110917500
4:110332500:110917500	4:110922500:111235000
4:110922500:111235000	4:111250000:111490000
4:111250000:111490000	4:111495000:112542500
4:111495000:112542500	4:112552500:112842500
4:112552500:112842500	4:112847500:112990000
4:112847500:112990000	4:115292500:115677500
4:115292500:115677500	4:115915000:116930000
4:115915000:116930000	4:119441875:119827500
4:119441875:119827500	4:119890000:120227500
4:119890000:120227500	4:120440000:120982500
4:120440000:120982500	4:122786250:123068750
4:122786250:123068750	4:123505000:123637500
4:123505000:123637500	4:123642500:123895625
4:123642500:123895625	4:123906875:124297500
4:123906875:124297500	4:124310000:124640000
4:124310000:124640000	4:124660000:125202500
4:124660000:125202500	4:125207500:126230000
4:125207500:126230000	4:127315000:128400000
4:127315000:128400000	4:128507500:128835000
4:128507500:128835000	4:128982500:129792500
4:128982500:129792500	4:130050000:130270000
4:130050000:130270000	4:130275000:130605000
4:130275000:130605000	4:137947500:138902500
4:137947500:138902500	4:138907500:139906875
4:138907500:139906875	4:140525000:140932500
4:140525000:140932500	4:140937500:141287500
4:140937500:141287500	4:141292500:141540000
4:141292500:141540000	4:141545000:141782500
4:141545000:141782500	4:141827500:142072500
4:141827500:142072500	4:142125000:142662500
4:142125000:142662500	4:143172500:144095000
4:143172500:144095000	4:144937500:146007500
4:144937500:146007500	4:146042500:146530000
4:146042500:146530000	4:146535000:147162500
4:146535000:147162500	4:147257500:147452500
4:147257500:147452500	4:147515000:148182500
4:147515000:148182500	4:148522500:148828125
4:148522500:148828125	4:148972500:149427500
4:148972500:149427500	4:149432500:150260000
4:149432500:150260000	4:150832500:151162500
4:150832500:151162500	4:151167500:151997500
4:151167500:151997500	4:152172500:152546875
4:152172500:152546875	4:152583125:153320000
4:152583125:153320000	4:153325000:153685000
4:153325000:153685000	4:153690000:154052500
4:153690000:154052500	4:154057500:154252500
4:154057500:154252500	4:154257500:154702500
4:154257500:154702500	4:154707500:155450000
4:154707500:155450000	4:155455000:155565000
4:155455000:155565000	4:155712500:156300000
4:155712500:156300000	4:156312500:156735000
4:156312500:156735000	4:156877500:157370000
4:156877500:157370000	4:157382500:158112500
4:157382500:158112500	4:158145000:158897500
4:158145000:158897500	4:158902500:159202500
4:158902500:159202500	4:159390000:159587500
4:159390000:159587500	4:159592500:159780000
4:159592500:159780000	4:159785000:160403125
4:159785000:160403125	4:160409375:161980000
4:160409375:161980000	4:163362500:163957500
4:163362500:163957500	4:164467500:164722500
4:164467500:164722500	4:165022500:165680000
4:165022500:165680000	4:165993125:166422500
4:165993125:166422500	4:166427500:167075000
4:166427500:167075000	4:169592500:169852500
4:169592500:169852500	4:169857500:170532500
4:169857500:170532500	4:170537500:170700000
4:170537500:170700000	4:170710000:171035000
4:170710000:171035000	4:171050000:171795000
4:171050000:171795000	4:171842500:172750000
4:171842500:172750000	4:174422500:175137500
4:174422500:175137500	4:175257500:175622500
4:175257500:175622500	4:175687500:176543125
4:175687500:176543125	4:177357500:178012500
4:177357500:178012500	4:178067500:178472500
4:178067500:178472500	4:178522500:178941250
4:178522500:178941250	4:181937500:182570000
4:181937500:182570000	4:182672500:183347500
4:182672500:183347500	4:183357500:183732500
4:183357500:183732500	4:183737500:183977500
4:183737500:183977500	4:183982500:184303125
4:183982500:184303125	4:184347500:184637500
4:184347500:184637500	4:184642500:185162500
4:184642500:185162500	4:185657500:185935000
4:185657500:185935000	4:185940000:186125000
4:185940000:186125000	4:186130000:186344375
4:186130000:186344375	4:186353125:187152500
4:186353125:187152500	4:187527500:188467500
4:187527500:188467500	4:188490000:190165000
4:188490000:190165000	4:190486250:191024522
4:190486250:191024522	5:2280000:3403750
5:2280000:3403750	5:3652500:4140625
5:3652500:4140625	5:4895000:5430000
5:4895000:5430000	5:5487500:6587500
5:5487500:6587500	5:6597500:6757500
5:6597500:6757500	5:6795000:7892500
5:6795000:7892500	5:9310000:10227500
5:9310000:10227500	5:10242500:10427500
5:10242500:10427500	5:10432500:10637500
5:10432500:10637500	5:10647500:10877500
5:10647500:10877500	5:10882500:11252500
5:10882500:11252500	5:12142500:13947500
5:12142500:13947500	5:13965000:14375000
5:13965000:14375000	5:14415000:14672500
5:14415000:14672500	5:14677500:15047500
5:14677500:15047500	5:15052500:16035000
5:15052500:16035000	5:16145000:16421250
5:16145000:16421250	5:16433750:16722500
5:16433750:16722500	5:18372500:19662500
5:18372500:19662500	5:20277500:20855000
5:20277500:20855000	5:20889375:21303125
5:20889375:21303125	5:21503750:21807500
5:21503750:21807500	5:30182500:31402500
5:30182500:31402500	5:31517500:31785000
5:31517500:31785000	5:31817500:32100000
5:31817500:32100000	5:32637500:33416875
5:32637500:33416875	5:33480000:33987500
5:33480000:33987500	5:34363125:34932500
5:34363125:34932500	5:34997500:35650000
5:34997500:35650000	5:37387500:37760000
5:37387500:37760000	5:37797500:38300000
5:37797500:38300000	5:38387500:38925000
5:38387500:38925000	5:38930000:39122500
5:38930000:39122500	5:39127500:39302500
5:39127500:39302500	5:39367500:39577500
5:39367500:39577500	5:40365000:40890000
5:40365000:40890000	5:40895000:41682500
5:40895000:41682500	5:41845000:42142500
5:41845000:42142500	5:42405000:42572500
5:42405000:42572500	5:42797500:42907500
5:42797500:42907500	5:43095000:43707500
5:43095000:43707500	5:50077500:50242500
5:50077500:50242500	5:50247500:51942500
5:50247500:51942500	5:51962500:52217500
5:51962500:52217500	5:52227500:52422500
5:52227500:52422500	5:52437500:52700000
5:52437500:52700000	5:52705000:53175000
5:52705000:53175000	5:53180000:53527500
5:53180000:53527500	5:53532500:53795000
5:53532500:53795000	5:53800000:54197500
5:53800000:54197500	5:54202500:54502500
5:54202500:54502500	5:54600000:54987500
5:54600000:54987500	5:55215000:55498750
5:55215000:55498750	5:55506250:56200000
5:55506250:56200000	5:56575625:57037500
5:56575625:57037500	5:57060000:57772500
5:57060000:57772500	5:57777500:58180000
5:57777500:58180000	5:58460000:58687500
5:58460000:58687500	5:58692500:59097500
5:58692500:59097500	5:59967500:60235000
5:59967500:60235000	5:60240000:60635000
5:60240000:60635000	5:60640000:61415000
5:60640000:61415000	5:61720000:62090000
5:61720000:62090000	5:62457500:63407500
5:62457500:63407500	5:63447500:63777500
5:63447500:63777500	5:64107500:64900000
5:64107500:64900000	5:64905000:65425625
5:64905000:65425625	5:65431875:66102500
5:65431875:66102500	5:66270000:66518750
5:66270000:66518750	5:66526250:67575000
5:66526250:67575000	5:67580000:67842500
5:67580000:67842500	5:67847500:68353750
5:67847500:68353750	5:68361250:69298750
5:68361250:69298750	5:71617500:71827500
5:71617500:71827500	5:72165000:72390000
5:72165000:72390000	5:72420000:72847500
5:72420000:72847500	5:72852500:73062500
5:72852500:73062500	5:73067500:73987500
5:73067500:73987500	5:74210625:74538750
5:74210625:74538750	5:74694375:75007500
5:74694375:75007500	5:76152500:76380000
5:76152500:76380000	5:76385000:76807500
5:76385000:76807500	5:76812500:77582500
5:76812500:77582500	5:77587500:77742500
5:77587500:77742500	5:77747500:77952500
5:77747500:77952500	5:77957500:78287500
5:77957500:78287500	5:78292500:78427500
5:78292500:78427500	5:78432500:78817500
5:78432500:78817500	5:79205000:79380000
5:79205000:79380000	5:79778750:79965000
5:79778750:79965000	5:79970000:80592500
5:79970000:80592500	5:80597500:81037500
5:80597500:81037500	5:81105000:81575000
5:81105000:81575000	5:82352500:82950000
5:82352500:82950000	5:82962500:84500000
5:82962500:84500000	5:85592500:86257500
5:85592500:86257500	5:86262500:86722500
5:86262500:86722500	5:89677500:90112500
5:89677500:90112500	5:90117500:90367500
5:90117500:90367500	5:90397500:90810000
5:90397500:90810000	5:91860000:92885000
5:91860000:92885000	5:92890000:93255000
5:92890000:93255000	5:94180000:94872500
5:94180000:94872500	5:94947500:95185000
5:94947500:95185000	5:95190000:95687500
5:95190000:95687500	5:95692500:95950000
5:95692500:95950000	5:96070000:96522500
5:96070000:96522500	5:96527500:98185000
5:96527500:98185000	5:98190000:98397500
5:98190000:98397500	5:98402500:98775000
5:98402500:98775000	5:99637500:100462500
5:99637500:100462500	5:101012500:101552500
5:101012500:101552500	5:101557500:101855000
5:101557500:101855000	5:101860000:102565000
5:101860000:102565000	5:102592500:102907500
5:102592500:102907500	5:103068125:104837500
5:103068125:104837500	5:105941250:106550000
5:105941250:106550000	5:106562500:107052500
5:106562500:107052500	5:107057500:107530000
5:107057500:107530000	5:107582500:107722500
5:107582500:107722500	5:107830000:108672500
5:107830000:108672500	5:108685000:108837500
5:108685000:108837500	5:108867500:109032500
5:108867500:109032500	5:109210000:109492500
5:109210000:109492500	5:109507500:110037500
5:109507500:110037500	5:110402500:110797500
5:110402500:110797500	5:110802500:111515000
5:110802500:111515000	5:111520000:111839375
5:111520000:111839375	5:112322500:112685625
5:112322500:112685625	5:112691875:112945000
5:112691875:112945000	5:114417500:114602500
5:114417500:114602500	5:114607500:114962500
5:114607500:114962500	5:114967500:115185000
5:114967500:115185000	5:115427500:115917500
5:115427500:115917500	5:116750000:118177500
5:116750000:118177500	5:118310000:118832500
5:118310000:118832500	5:118872500:119097500
5:118872500:119097500	5:119115000:120172500
5:119115000:120172500	5:121287500:121485000
5:121287500:121485000	5:121502500:121797500
5:121502500:121797500	5:121802500:122717500
5:121802500:122717500	5:122722500:122982500
5:122722500:122982500	5:123004375:123505000
5:123004375:123505000	5:123705000:124747500
5:123705000:124747500	5:124765000:125662500
5:124765000:125662500	5:125667500:125929375
5:125667500:125929375	5:125958750:126135000
5:125958750:126135000	5:126140000:126435000
5:126140000:126435000	5:126505000:126855000
5:126505000:126855000	5:126860000:127540000
5:126860000:127540000	5:127545000:128092500
5:127545000:128092500	5:128097500:129037500
5:128097500:129037500	5:129122500:130472500
5:129122500:130472500	5:130477500:130750000
5:130477500:130750000	5:131507500:131705000
5:131507500:131705000	5:131710000:131842500
5:131710000:131842500	5:133477500:133635000
5:133477500:133635000	5:133645000:134004375
5:133645000:134004375	5:134077500:134239375
5:134077500:134239375	5:134265625:134540000
5:134265625:134540000	5:134665000:134782500
5:134665000:134782500	5:135192500:135575000
5:135192500:135575000	5:136627500:136863125
5:136627500:136863125	5:137097500:137492500
5:137097500:137492500	5:137497500:137782500
5:137497500:137782500	5:137890000:138732500
5:137890000:138732500	5:138737500:138936875
5:138737500:138936875	5:138996250:139157500
5:138996250:139157500	5:139162500:139437500
5:139162500:139437500	5:139907500:140117500
5:139907500:140117500	5:140122500:140762500
5:140122500:140762500	5:140780000:140955000
5:140780000:140955000	5:141017500:141352500
5:141017500:141352500	5:141357500:141527500
5:141357500:141527500	5:141532500:141977500
5:141532500:141977500	5:142092500:142277500
5:142092500:142277500	5:142795000:143257500
5:142795000:143257500	5:143582500:145027500
5:143582500:145027500	5:145045000:145195000
5:145045000:145195000	5:145200000:145477500
5:145200000:145477500	5:145649375:145890000
5:145649375:145890000	5:145895000:146462500
5:145895000:146462500	5:146985000:147220000
5:146985000:147220000	5:147327500:147515000
5:147327500:147515000	5:147762500:148105000
5:147762500:148105000	5:148110000:148517500
5:148110000:148517500	5:148837500:148987500
5:148837500:148987500	5:148992500:149217500
5:148992500:149217500	5:149222500:149377500
5:149222500:149377500	5:149382500:149517500
5:149382500:149517500	5:149622500:149822500
5:149622500:149822500	5:149922500:150237500
5:149922500:150237500	5:150372500:150642500
5:150372500:150642500	5:150801250:151190000
5:150801250:151190000	5:151195000:151545000
5:151195000:151545000	5:151550000:151917500
5:151550000:151917500	5:151930000:152742500
5:151930000:152742500	5:152760000:153343750
5:152760000:153343750	5:153351250:153555000
